CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,date,city,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
1999-2-2,48,40,32,32,26,23,75,60,43,30.36,30.24,30.18,6,6,6,15,7,21,0,3,,18,2,2,1999,02-02,2,05,1999-02-02,Rome,8.88888888888891,4.44444444444446,0,0,-3.33333333333331,-5
1999-2-3,55,42,30,39,34,27,93,79,41,30.39,30.36,30.33,6,5,4,12,4,NA,0,3,,315,2,3,1999,02-03,3,05,1999-02-03,Rome,12.7777777777778,5.55555555555554,-1.11111111111109,3.88888888888891,1.11111111111109,-2.77777777777777
1999-2-4,57,45,33,48,39,32,100,82,54,30.36,30.28,30.18,6,6,6,18,5,NA,0,3,,308,2,4,1999,02-04,4,05,1999-02-04,Rome,13.8888888888889,7.22222222222223,0.555555555555543,8.88888888888891,3.88888888888891,0
1999-2-5,55,44,33,48,42,32,100,89,72,30.18,29.92,29.71,6,4,1,15,5,NA,0,5,Fog,112,2,5,1999,02-05,5,05,1999-02-05,Rome,12.7777777777778,6.66666666666669,0.555555555555543,8.88888888888891,5.55555555555554,0
1999-2-6,59,47,35,48,36,21,100,71,31,29.74,29.66,29.59,6,3,2,23,7,30,0,1,Fog,346,2,6,1999,02-06,6,05,1999-02-06,Rome,15,8.33333333333331,1.66666666666669,8.88888888888891,2.22222222222223,-6.11111111111109
1999-2-7,55,42,28,48,38,27,93,77,58,29.74,29.65,29.5,6,6,5,25,8,NA,0,4,,181,2,7,1999,02-07,7,06,1999-02-07,Rome,12.7777777777778,5.55555555555554,-2.22222222222223,8.88888888888891,3.33333333333331,-2.77777777777777
1999-2-8,53,42,32,50,35,23,93,66,35,29.86,29.62,29.42,6,6,5,32,19,47,0,3,Rain,311,2,8,1999,02-08,1,06,1999-02-08,Rome,11.6666666666667,5.55555555555554,0,10,1.66666666666669,-5
1999-2-9,55,42,28,54,43,25,94,81,53,29.89,29.73,29.56,6,6,5,30,13,38,0,5,Rain,178,2,9,1999,02-09,2,06,1999-02-09,Rome,12.7777777777778,5.55555555555554,-2.22222222222223,12.2222222222222,6.11111111111109,-3.88888888888891
1999-2-10,55,48,41,55,47,37,100,89,66,29.56,29.4,29.33,6,5,2,33,20,47,0,6,Rain,237,2,10,1999,02-10,3,06,1999-02-10,Rome,12.7777777777778,8.88888888888891,5,12.7777777777778,8.33333333333331,2.77777777777777
1999-2-11,42,38,33,39,32,25,100,78,56,29.62,29.49,29.39,6,6,0,23,10,29,0,5,Rain-Snow-Thunderstorm,10,2,11,1999,02-11,4,06,1999-02-11,Rome,5.55555555555554,3.33333333333331,0.555555555555543,3.88888888888891,0,-3.88888888888891
1999-2-12,46,39,32,32,26,23,93,66,43,29.86,29.74,29.62,6,5,0,16,12,24,0,5,Snow,10,2,12,1999,02-12,5,06,1999-02-12,Rome,7.77777777777777,3.88888888888891,0,0,-3.33333333333331,-5
1999-2-13,48,40,32,32,26,23,80,62,40,30.12,29.99,29.89,6,6,6,13,6,NA,0,1,,14,2,13,1999,02-13,6,06,1999-02-13,Rome,8.88888888888891,4.44444444444446,0,0,-3.33333333333331,-5
1999-2-14,48,39,30,37,31,25,93,77,57,30.18,30.15,30.12,6,6,6,13,5,NA,0,3,,52,2,14,1999,02-14,7,07,1999-02-14,Rome,8.88888888888891,3.88888888888891,-1.11111111111109,2.77777777777777,-0.555555555555543,-3.88888888888891
1999-2-15,48,39,30,34,29,27,93,71,43,30.21,30.19,30.15,6,5,4,10,3,NA,0,3,,19,2,15,1999,02-15,1,07,1999-02-15,Rome,8.88888888888891,3.88888888888891,-1.11111111111109,1.11111111111109,-1.66666666666669,-2.77777777777777
1999-2-16,51,42,32,37,31,27,93,71,46,30.21,30.12,30.01,6,6,4,7,4,NA,0,3,,16,2,16,1999,02-16,2,07,1999-02-16,Rome,10.5555555555555,5.55555555555554,0,2.77777777777777,-0.555555555555543,-2.77777777777777
1999-2-17,48,42,35,46,40,32,100,93,87,30.01,29.83,29.71,6,4,2,14,5,NA,0,4,Rain,106,2,17,1999,02-17,3,07,1999-02-17,Rome,8.88888888888891,5.55555555555554,1.66666666666669,7.77777777777777,4.44444444444446,0
1999-2-18,55,46,37,41,37,32,93,74,41,30.06,29.95,29.8,6,5,3,10,3,NA,0,1,,290,2,18,1999,02-18,4,07,1999-02-18,Rome,12.7777777777778,7.77777777777777,2.77777777777777,5,2.77777777777777,0
1999-2-19,57,48,39,52,44,36,100,83,67,30.27,30.18,30.06,6,6,4,12,5,NA,0,2,,134,2,19,1999,02-19,5,07,1999-02-19,Rome,13.8888888888889,8.88888888888891,3.88888888888891,11.1111111111111,6.66666666666669,2.22222222222223
1999-2-20,55,48,42,52,48,41,100,93,82,30.24,30.13,29.98,6,4,1,14,6,NA,0,6,Rain,136,2,20,1999,02-20,6,07,1999-02-20,Rome,12.7777777777778,8.88888888888891,5.55555555555554,11.1111111111111,8.88888888888891,5
1999-2-21,59,52,46,55,51,45,100,94,82,29.98,29.91,29.8,6,6,3,9,4,NA,0,4,,147,2,21,1999,02-21,7,08,1999-02-21,Rome,15,11.1111111111111,7.77777777777777,12.7777777777778,10.5555555555555,7.22222222222223
1999-2-22,60,52,44,57,49,37,100,84,62,29.8,29.57,29.44,6,5,2,30,9,48,0,4,Rain,241,2,22,1999,02-22,1,08,1999-02-22,Rome,15.5555555555555,11.1111111111111,6.66666666666669,13.8888888888889,9.44444444444446,2.77777777777777
1999-2-23,51,42,33,39,31,21,93,59,30,29.89,29.73,29.59,6,6,6,22,8,32,0,5,,323,2,23,1999,02-23,2,08,1999-02-23,Rome,10.5555555555555,5.55555555555554,0.555555555555543,3.88888888888891,-0.555555555555543,-6.11111111111109
1999-2-24,55,42,28,50,35,25,94,73,41,30.01,29.95,29.89,6,6,5,16,5,NA,0,4,Rain,180,2,24,1999,02-24,3,08,1999-02-24,Rome,12.7777777777778,5.55555555555554,-2.22222222222223,10,1.66666666666669,-3.88888888888891
1999-2-25,60,51,42,54,49,39,100,86,72,30.04,29.93,29.86,6,6,5,13,8,21,0,5,Rain,236,2,25,1999,02-25,4,08,1999-02-25,Rome,15.5555555555555,10.5555555555555,5.55555555555554,12.2222222222222,9.44444444444446,3.88888888888891
1999-2-26,57,48,39,48,42,37,100,84,67,30.15,30.11,30.06,6,6,3,7,3,NA,0,2,,28,2,26,1999,02-26,5,08,1999-02-26,Rome,13.8888888888889,8.88888888888891,3.88888888888891,8.88888888888891,5.55555555555554,2.77777777777777
1999-2-27,59,47,35,50,42,34,100,84,55,30.18,30.15,30.12,6,4,2,12,3,NA,0,0,Fog,162,2,27,1999,02-27,6,08,1999-02-27,Rome,15,8.33333333333331,1.66666666666669,10,5.55555555555554,1.11111111111109
1999-2-28,60,50,41,54,46,39,100,88,63,30.24,30.19,30.18,6,5,1,8,2,NA,0,2,Fog,223,2,28,1999,02-28,7,09,1999-02-28,Rome,15.5555555555555,10,5,12.2222222222222,7.77777777777777,3.88888888888891
1999-3-1,59,50,42,52,47,41,100,90,67,30.27,30.21,30.18,4,2,1,8,2,NA,0,3,Fog,263,3,1,1999,03-01,1,09,1999-03-01,Rome,15,10,5.55555555555554,11.1111111111111,8.33333333333331,5
1999-3-2,59,47,35,52,46,34,100,90,77,30.18,30.11,30.06,6,3,0,8,2,NA,0,2,Fog,253,3,2,1999,03-02,2,09,1999-03-02,Rome,15,8.33333333333331,1.66666666666669,11.1111111111111,7.77777777777777,1.11111111111109
1999-3-3,60,54,48,54,50,46,100,87,63,30.06,29.99,29.86,6,5,2,15,7,NA,0,4,,147,3,3,1999,03-03,3,09,1999-03-03,Rome,15.5555555555555,12.2222222222222,8.88888888888891,12.2222222222222,10,7.77777777777777
1999-3-4,59,54,50,55,51,46,100,89,77,29.86,29.65,29.5,6,5,2,24,11,34,0,4,Rain,154,3,4,1999,03-04,4,09,1999-03-04,Rome,15,12.2222222222222,10,12.7777777777778,10.5555555555555,7.77777777777777
1999-3-5,57,52,48,48,45,41,88,75,62,29.59,29.55,29.47,6,6,4,24,17,30,0,4,Rain,241,3,5,1999,03-05,5,09,1999-03-05,Rome,13.8888888888889,11.1111111111111,8.88888888888891,8.88888888888891,7.22222222222223,5
1999-3-6,57,50,42,46,43,36,100,77,51,29.74,29.71,29.62,6,6,3,23,12,NA,0,4,Rain-Thunderstorm,213,3,6,1999,03-06,6,09,1999-03-06,Rome,13.8888888888889,10,5.55555555555554,7.77777777777777,6.11111111111109,2.22222222222223
1999-3-7,55,50,42,46,40,34,93,67,51,29.92,29.8,29.74,6,6,4,22,15,31,0,3,Rain,249,3,7,1999,03-07,7,10,1999-03-07,Rome,12.7777777777778,10,5.55555555555554,7.77777777777777,4.44444444444446,1.11111111111109
1999-3-8,57,46,35,39,37,34,93,75,44,30.09,30.01,29.92,6,6,6,8,4,NA,0,2,,84,3,8,1999,03-08,1,10,1999-03-08,Rome,13.8888888888889,7.77777777777777,1.66666666666669,3.88888888888891,2.77777777777777,1.11111111111109
1999-3-9,57,47,37,50,44,36,93,80,63,30.12,30.08,30.06,6,6,6,15,7,NA,0,5,,120,3,9,1999,03-09,2,10,1999-03-09,Rome,13.8888888888889,8.33333333333331,2.77777777777777,10,6.66666666666669,2.22222222222223
1999-3-10,60,53,44,50,48,43,100,81,55,30.12,30.1,30.06,6,6,5,14,5,NA,0,4,,154,3,10,1999,03-10,3,10,1999-03-10,Rome,15.5555555555555,11.6666666666667,6.66666666666669,10,8.88888888888891,6.11111111111109
1999-3-11,64,52,41,54,46,39,100,81,48,30.09,30.06,30.04,5,4,2,7,3,NA,0,3,Fog,191,3,11,1999,03-11,4,10,1999-03-11,Rome,17.7777777777778,11.1111111111111,5,12.2222222222222,7.77777777777777,3.88888888888891
1999-3-12,62,52,41,55,48,39,100,91,63,30.06,30.05,30.04,6,4,1,12,3,NA,0,1,Fog,290,3,12,1999,03-12,5,10,1999-03-12,Rome,16.6666666666667,11.1111111111111,5,12.7777777777778,8.88888888888891,3.88888888888891
1999-3-13,62,52,42,57,48,41,100,91,77,30.12,30.08,30.06,5,1,0,8,2,NA,0,3,Fog,231,3,13,1999,03-13,6,10,1999-03-13,Rome,16.6666666666667,11.1111111111111,5.55555555555554,13.8888888888889,8.88888888888891,5
1999-3-14,66,54,41,54,45,39,100,79,43,30.15,30.13,30.09,5,4,1,8,2,NA,0,1,Fog,259,3,14,1999,03-14,7,11,1999-03-14,Rome,18.8888888888889,12.2222222222222,5,12.2222222222222,7.22222222222223,3.88888888888891
1999-3-15,69,58,46,57,50,43,100,80,53,30.18,30.15,30.09,5,4,2,9,2,NA,0,3,,199,3,15,1999,03-15,1,11,1999-03-15,Rome,20.5555555555555,14.4444444444445,7.77777777777777,13.8888888888889,10,6.11111111111109
1999-3-16,66,56,46,57,51,46,100,85,52,30.12,30.02,29.95,4,2,1,12,2,NA,0,3,Fog,287,3,16,1999,03-16,2,11,1999-03-16,Rome,18.8888888888889,13.3333333333333,7.77777777777777,13.8888888888889,10.5555555555555,7.77777777777777
1999-3-17,59,50,41,52,36,28,94,60,31,29.98,29.92,29.86,6,6,5,17,9,26,0,3,,23,3,17,1999,03-17,3,11,1999-03-17,Rome,15,10,5,11.1111111111111,2.22222222222223,-2.22222222222223
1999-3-18,53,46,39,30,29,27,70,53,38,29.89,29.76,29.71,6,6,6,21,17,34,0,4,,12,3,18,1999,03-18,4,11,1999-03-18,Rome,11.6666666666667,7.77777777777777,3.88888888888891,-1.11111111111109,-1.66666666666669,-2.77777777777777
1999-3-19,53,48,42,32,30,27,61,50,44,29.8,29.75,29.71,6,6,6,22,16,29,0,5,,8,3,19,1999,03-19,5,11,1999-03-19,Rome,11.6666666666667,8.88888888888891,5.55555555555554,0,-1.11111111111109,-2.77777777777777
1999-3-20,59,50,42,36,32,27,66,53,41,30.04,29.89,29.8,6,6,5,18,13,24,0,2,,11,3,20,1999,03-20,6,11,1999-03-20,Rome,15,10,5.55555555555554,2.22222222222223,0,-2.77777777777777
1999-3-21,59,48,37,41,35,28,93,61,31,30.09,30.04,29.98,6,6,5,14,6,NA,0,5,,348,3,21,1999,03-21,7,12,1999-03-21,Rome,15,8.88888888888891,2.77777777777777,5,1.66666666666669,-2.22222222222223
1999-3-22,57,50,42,52,47,39,100,87,77,29.98,29.83,29.71,6,5,2,24,9,NA,0,6,Rain,180,3,22,1999,03-22,1,12,1999-03-22,Rome,13.8888888888889,10,5.55555555555554,11.1111111111111,8.33333333333331,3.88888888888891
1999-3-23,59,50,41,45,41,37,100,74,45,29.95,29.81,29.74,6,6,6,20,7,NA,0,3,,5,3,23,1999,03-23,2,12,1999-03-23,Rome,15,10,5,7.22222222222223,5,2.77777777777777
1999-3-24,62,48,35,45,40,34,93,73,39,30.09,30.04,29.98,5,5,5,7,2,NA,0,0,,221,3,24,1999,03-24,3,12,1999-03-24,Rome,16.6666666666667,8.88888888888891,1.66666666666669,7.22222222222223,4.44444444444446,1.11111111111109
1999-3-25,57,48,39,54,47,37,94,89,77,30.09,30.01,29.95,6,5,2,12,5,NA,0,5,Fog-Rain,120,3,25,1999,03-25,4,12,1999-03-25,Rome,13.8888888888889,8.88888888888891,3.88888888888891,12.2222222222222,8.33333333333331,2.77777777777777
1999-3-26,62,56,51,55,52,48,100,90,68,29.95,29.85,29.74,6,4,2,13,6,NA,0,6,Rain,121,3,26,1999,03-26,5,12,1999-03-26,Rome,16.6666666666667,13.3333333333333,10.5555555555555,12.7777777777778,11.1111111111111,8.88888888888891
1999-3-27,59,52,44,54,48,45,100,83,63,29.74,29.68,29.65,6,5,2,16,8,NA,0,4,Rain,195,3,27,1999,03-27,6,12,1999-03-27,Rome,15,11.1111111111111,6.66666666666669,12.2222222222222,8.88888888888891,7.22222222222223
1999-3-28,53,48,44,50,45,43,100,90,72,29.77,29.65,29.59,6,6,3,10,4,NA,0,4,Rain-Thunderstorm,79,3,28,1999,03-28,7,13,1999-03-28,Rome,11.6666666666667,8.88888888888891,6.66666666666669,10,7.22222222222223,6.11111111111109
1999-3-29,59,50,41,50,45,41,100,85,55,29.92,29.83,29.74,6,6,4,9,3,NA,0,3,,331,3,29,1999,03-29,1,13,1999-03-29,Rome,15,10,5,10,7.22222222222223,5
1999-3-30,66,54,41,50,45,37,100,73,45,29.98,29.93,29.89,6,6,6,10,3,NA,0,3,,329,3,30,1999,03-30,2,13,1999-03-30,Rome,18.8888888888889,12.2222222222222,5,10,7.22222222222223,2.77777777777777
1999-3-31,64,55,46,55,46,43,93,74,48,29.98,29.96,29.92,6,6,5,10,4,NA,0,1,,334,3,31,1999,03-31,3,13,1999-03-31,Rome,17.7777777777778,12.7777777777778,7.77777777777777,12.7777777777778,7.77777777777777,6.11111111111109
1999-4-1,64,53,42,55,47,41,100,79,52,29.98,29.97,29.95,6,5,3,12,3,NA,0,1,,273,4,1,1999,04-01,4,13,1999-04-01,Rome,17.7777777777778,11.6666666666667,5.55555555555554,12.7777777777778,8.33333333333331,5
1999-4-2,64,54,44,55,49,43,100,82,52,30.01,29.98,29.95,6,3,1,14,4,NA,0,1,Fog,293,4,2,1999,04-02,5,13,1999-04-02,Rome,17.7777777777778,12.2222222222222,6.66666666666669,12.7777777777778,9.44444444444446,6.11111111111109
1999-4-3,71,56,41,50,41,34,100,67,30,30.06,29.98,29.95,6,6,6,20,6,30,0,1,,354,4,3,1999,04-03,6,13,1999-04-03,Rome,21.6666666666667,13.3333333333333,5,10,5,1.11111111111109
1999-4-4,68,57,46,54,46,39,88,69,40,30.18,30.12,30.06,NA,NA,NA,16,5,NA,0,NA,,307,4,4,1999,04-04,7,14,1999-04-04,Rome,20,13.8888888888889,7.77777777777777,12.2222222222222,7.77777777777777,3.88888888888891
1999-4-5,66,54,41,59,50,39,100,84,52,30.33,30.25,30.18,6,5,4,9,3,NA,0,2,,209,4,5,1999,04-05,1,14,1999-04-05,Rome,18.8888888888889,12.2222222222222,5,15,10,3.88888888888891
1999-4-6,66,56,46,61,53,46,100,86,68,30.36,30.3,30.27,6,5,1,14,3,NA,0,1,Fog,203,4,6,1999,04-06,2,14,1999-04-06,Rome,18.8888888888889,13.3333333333333,7.77777777777777,16.1111111111111,11.6666666666667,7.77777777777777
1999-4-7,64,55,46,57,51,45,100,87,68,30.27,30.12,29.92,6,4,0,17,5,NA,0,4,Fog,161,4,7,1999,04-07,3,14,1999-04-07,Rome,17.7777777777778,12.7777777777778,7.77777777777777,13.8888888888889,10.5555555555555,7.22222222222223
1999-4-8,59,54,50,55,50,46,100,84,63,29.92,29.8,29.74,6,6,3,15,8,NA,0,5,Rain-Thunderstorm,169,4,8,1999,04-08,4,14,1999-04-08,Rome,15,12.2222222222222,10,12.7777777777778,10,7.77777777777777
1999-4-9,59,54,48,54,48,43,100,83,55,29.95,29.91,29.86,6,6,4,14,3,NA,0,5,Rain-Thunderstorm,93,4,9,1999,04-09,5,14,1999-04-09,Rome,15,12.2222222222222,8.88888888888891,12.2222222222222,8.88888888888891,6.11111111111109
1999-4-10,60,54,48,54,49,46,100,84,63,30.01,29.95,29.92,6,6,4,9,3,NA,0,5,Rain,304,4,10,1999,04-10,6,14,1999-04-10,Rome,15.5555555555555,12.2222222222222,8.88888888888891,12.2222222222222,9.44444444444446,7.77777777777777
1999-4-11,62,54,46,57,50,45,100,85,63,30.01,29.98,29.95,6,6,5,10,3,NA,0,2,,247,4,11,1999,04-11,7,15,1999-04-11,Rome,16.6666666666667,12.2222222222222,7.77777777777777,13.8888888888889,10,7.22222222222223
1999-4-12,60,55,50,54,48,41,100,75,55,29.95,29.85,29.77,6,6,6,14,9,NA,0,3,,185,4,12,1999,04-12,1,15,1999-04-12,Rome,15.5555555555555,12.7777777777778,10,12.2222222222222,8.88888888888891,5
1999-4-13,62,55,48,54,48,45,100,75,59,29.77,29.61,29.53,6,6,4,29,12,38,0,4,Rain,272,4,13,1999,04-13,2,15,1999-04-13,Rome,16.6666666666667,12.7777777777778,8.88888888888891,12.2222222222222,8.88888888888891,7.22222222222223
1999-4-14,60,51,42,54,47,41,94,78,59,29.86,29.78,29.71,6,6,5,16,7,NA,0,4,,161,4,14,1999,04-14,3,15,1999-04-14,Rome,15.5555555555555,10.5555555555555,5.55555555555554,12.2222222222222,8.33333333333331,5
1999-4-15,68,59,50,55,48,39,94,73,35,29.86,29.79,29.74,6,6,5,23,9,36,0,5,Rain-Thunderstorm,134,4,15,1999,04-15,4,15,1999-04-15,Rome,20,15,10,12.7777777777778,8.88888888888891,3.88888888888891
1999-4-16,59,55,51,57,54,45,100,92,76,29.8,29.7,29.65,6,4,1,16,11,28,0,7,Fog-Rain,170,4,16,1999,04-16,5,15,1999-04-16,Rome,15,12.7777777777778,10.5555555555555,13.8888888888889,12.2222222222222,7.22222222222223
1999-4-17,57,52,46,55,47,36,100,78,47,29.8,29.72,29.65,6,6,4,28,10,38,0,4,Rain,212,4,17,1999,04-17,6,15,1999-04-17,Rome,13.8888888888889,11.1111111111111,7.77777777777777,12.7777777777778,8.33333333333331,2.22222222222223
1999-4-18,60,54,48,50,47,43,87,74,59,30.04,29.87,29.74,6,6,5,24,15,33,0,3,Rain-Thunderstorm,277,4,18,1999,04-18,7,16,1999-04-18,Rome,15.5555555555555,12.2222222222222,8.88888888888891,10,8.33333333333331,6.11111111111109
1999-4-19,60,50,41,54,47,39,100,83,55,30.09,30.06,30.04,6,6,6,12,5,NA,0,2,,216,4,19,1999,04-19,1,16,1999-04-19,Rome,15.5555555555555,10,5,12.2222222222222,8.33333333333331,3.88888888888891
1999-4-20,59,52,44,57,51,45,100,90,77,30.12,30.08,30.04,6,5,3,13,4,NA,0,5,Rain,191,4,20,1999,04-20,2,16,1999-04-20,Rome,15,11.1111111111111,6.66666666666669,13.8888888888889,10.5555555555555,7.22222222222223
1999-4-21,64,58,51,55,52,45,94,80,55,30.09,30.05,30.01,6,6,4,21,9,28,0,5,,138,4,21,1999,04-21,3,16,1999-04-21,Rome,17.7777777777778,14.4444444444445,10.5555555555555,12.7777777777778,11.1111111111111,7.22222222222223
1999-4-22,68,62,57,61,55,45,100,80,55,30.04,30.01,29.98,6,6,4,16,11,29,0,5,,174,4,22,1999,04-22,4,16,1999-04-22,Rome,20,16.6666666666667,13.8888888888889,16.1111111111111,12.7777777777778,7.22222222222223
1999-4-23,62,56,51,57,54,50,100,89,72,30.01,29.98,29.95,6,4,1,14,3,NA,0,3,,272,4,23,1999,04-23,5,16,1999-04-23,Rome,16.6666666666667,13.3333333333333,10.5555555555555,13.8888888888889,12.2222222222222,10
1999-4-24,59,55,51,55,53,50,100,93,77,29.95,29.87,29.83,6,5,1,8,2,NA,0,5,Rain-Thunderstorm,193,4,24,1999,04-24,6,16,1999-04-24,Rome,15,12.7777777777778,10.5555555555555,12.7777777777778,11.6666666666667,10
1999-4-25,64,54,44,61,52,43,100,89,72,29.92,29.88,29.86,6,5,1,14,4,NA,0,3,Fog,287,4,25,1999,04-25,7,17,1999-04-25,Rome,17.7777777777778,12.2222222222222,6.66666666666669,16.1111111111111,11.1111111111111,6.11111111111109
1999-4-26,64,57,50,59,54,50,100,89,72,30.01,29.97,29.92,6,4,0,13,5,NA,0,5,Fog,166,4,26,1999,04-26,1,17,1999-04-26,Rome,17.7777777777778,13.8888888888889,10,15,12.2222222222222,10
1999-4-27,60,56,53,57,54,52,100,94,77,30.04,30.01,29.95,6,4,2,12,5,NA,0,6,Rain,124,4,27,1999,04-27,2,17,1999-04-27,Rome,15.5555555555555,13.3333333333333,11.6666666666667,13.8888888888889,12.2222222222222,11.1111111111111
1999-4-28,75,65,55,63,57,52,94,76,50,30.06,30.01,29.92,6,6,4,8,4,NA,0,6,,76,4,28,1999,04-28,3,17,1999-04-28,Rome,23.8888888888889,18.3333333333333,12.7777777777778,17.2222222222222,13.8888888888889,11.1111111111111
1999-4-29,71,64,57,61,56,50,100,76,46,29.98,29.93,29.92,6,6,6,17,7,NA,0,4,,151,4,29,1999,04-29,4,17,1999-04-29,Rome,21.6666666666667,17.7777777777778,13.8888888888889,16.1111111111111,13.3333333333333,10
1999-4-30,66,62,57,61,59,55,100,90,73,30.04,30.01,29.95,6,5,1,9,2,NA,0,4,Fog,280,4,30,1999,04-30,5,17,1999-04-30,Rome,18.8888888888889,16.6666666666667,13.8888888888889,16.1111111111111,15,12.7777777777778
1999-5-1,77,62,48,59,54,48,100,74,41,30.06,30.02,29.98,6,4,2,9,2,NA,0,0,Fog,306,5,1,1999,05-01,6,17,1999-05-01,Rome,25,16.6666666666667,8.88888888888891,15,12.2222222222222,8.88888888888891
1999-5-2,75,66,57,64,59,55,100,83,64,30.04,30.01,29.98,6,6,6,12,3,NA,0,5,,206,5,2,1999,05-02,7,18,1999-05-02,Rome,23.8888888888889,18.8888888888889,13.8888888888889,17.7777777777778,15,12.7777777777778
1999-5-3,84,72,60,70,63,59,100,80,51,30.01,29.95,29.83,6,5,4,10,3,NA,0,6,,48,5,3,1999,05-03,1,18,1999-05-03,Rome,28.8888888888889,22.2222222222222,15.5555555555555,21.1111111111111,17.2222222222222,15
1999-5-4,71,66,60,66,63,61,100,89,78,29.83,29.75,29.65,6,5,4,17,7,NA,0,6,Rain,157,5,4,1999,05-04,2,18,1999-05-04,Rome,21.6666666666667,18.8888888888889,15.5555555555555,18.8888888888889,17.2222222222222,16.1111111111111
1999-5-5,68,64,59,64,61,57,100,92,78,29.95,29.82,29.74,6,5,2,17,5,NA,0,4,Rain,269,5,5,1999,05-05,3,18,1999-05-05,Rome,20,17.7777777777778,15,17.7777777777778,16.1111111111111,13.8888888888889
1999-5-6,69,61,53,64,59,54,100,90,68,30.04,30,29.95,6,5,1,12,3,NA,0,2,Fog,308,5,6,1999,05-06,4,18,1999-05-06,Rome,20.5555555555555,16.1111111111111,11.6666666666667,17.7777777777778,15,12.2222222222222
1999-5-7,68,62,55,64,60,54,100,93,83,30.06,30.04,30.01,6,4,1,9,3,NA,0,2,Fog,224,5,7,1999,05-07,5,18,1999-05-07,Rome,20,16.6666666666667,12.7777777777778,17.7777777777778,15.5555555555555,12.2222222222222
1999-5-8,71,61,51,64,59,50,100,90,73,30.06,30.05,30.04,6,4,0,13,3,NA,0,4,Fog-Rain,185,5,8,1999,05-08,6,18,1999-05-08,Rome,21.6666666666667,16.1111111111111,10.5555555555555,17.7777777777778,15,10
1999-5-9,71,66,60,63,60,54,100,85,53,30.12,30.07,30.04,6,5,1,9,5,NA,0,4,Rain-Thunderstorm,300,5,9,1999,05-09,7,19,1999-05-09,Rome,21.6666666666667,18.8888888888889,15.5555555555555,17.2222222222222,15.5555555555555,12.2222222222222
1999-5-10,75,64,53,66,61,52,100,88,65,30.15,30.12,30.09,6,5,4,13,4,NA,0,1,,281,5,10,1999,05-10,1,19,1999-05-10,Rome,23.8888888888889,17.7777777777778,11.6666666666667,18.8888888888889,16.1111111111111,11.1111111111111
1999-5-11,71,63,55,64,61,54,100,88,64,30.12,30.09,30.04,6,4,1,8,2,NA,0,4,Fog,252,5,11,1999,05-11,2,19,1999-05-11,Rome,21.6666666666667,17.2222222222222,12.7777777777778,17.7777777777778,16.1111111111111,12.2222222222222
1999-5-12,71,64,57,64,61,55,100,89,69,30.04,30,29.98,6,5,2,8,4,NA,0,3,Fog,201,5,12,1999,05-12,3,19,1999-05-12,Rome,21.6666666666667,17.7777777777778,13.8888888888889,17.7777777777778,16.1111111111111,12.7777777777778
1999-5-13,71,66,62,64,63,59,100,89,73,30.01,29.98,29.95,5,4,2,8,2,NA,0,5,,252,5,13,1999,05-13,4,19,1999-05-13,Rome,21.6666666666667,18.8888888888889,16.6666666666667,17.7777777777778,17.2222222222222,15
1999-5-14,77,68,60,68,64,59,100,88,61,29.95,29.85,29.74,6,3,1,18,6,29,0,3,,155,5,14,1999,05-14,5,19,1999-05-14,Rome,25,20,15.5555555555555,20,17.7777777777778,15
1999-5-15,73,66,60,66,64,61,100,89,73,29.83,29.81,29.77,6,4,1,10,4,NA,0,3,,203,5,15,1999,05-15,6,19,1999-05-15,Rome,22.7777777777778,18.8888888888889,15.5555555555555,18.8888888888889,17.7777777777778,16.1111111111111
1999-5-16,71,66,62,66,64,61,100,90,78,29.95,29.85,29.77,6,5,4,10,3,NA,0,4,,264,5,16,1999,05-16,7,20,1999-05-16,Rome,21.6666666666667,18.8888888888889,16.6666666666667,18.8888888888889,17.7777777777778,16.1111111111111
1999-5-17,77,68,59,66,63,59,100,84,57,30.01,29.93,29.86,6,5,1,10,4,NA,0,6,Rain,90,5,17,1999,05-17,1,20,1999-05-17,Rome,25,20,15,18.8888888888889,17.2222222222222,15
1999-5-18,78,70,62,68,64,61,100,83,54,29.92,29.88,29.83,6,5,3,15,6,NA,0,5,,162,5,18,1999,05-18,2,20,1999-05-18,Rome,25.5555555555555,21.1111111111111,16.6666666666667,20,17.7777777777778,16.1111111111111
1999-5-19,75,68,60,66,62,55,100,82,53,29.98,29.96,29.92,6,4,1,16,3,NA,0,3,Fog,294,5,19,1999,05-19,3,20,1999-05-19,Rome,23.8888888888889,20,15.5555555555555,18.8888888888889,16.6666666666667,12.7777777777778
