Date,CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
1997-11-10T00:00:00Z,1997-11-10,51,48,44,48,44,41,100,86,76,29.47,29.44,29.42,6,6,5,23,17,29,0,4,Rain,198,11,10,1997,11-10,1,45,10.5555555555555,8.88888888888891,6.66666666666669,8.88888888888891,6.66666666666669,5
1997-11-11T00:00:00Z,1997-11-11,50,47,41,45,44,41,100,90,76,29.47,29.43,29.39,6,6,4,15,11,28,0,6,Rain,171,11,11,1997,11-11,2,45,10,8.33333333333331,5,7.22222222222223,6.66666666666669,5
1997-11-12T00:00:00Z,1997-11-12,50,44,39,46,43,39,100,97,76,29.68,29.55,29.44,6,3,0,7,3,NA,0,6,Fog,295,11,12,1997,11-12,3,45,10,6.66666666666669,3.88888888888891,7.77777777777777,6.11111111111109,3.88888888888891
1997-11-13T00:00:00Z,1997-11-13,46,42,37,45,42,37,100,93,81,29.77,29.73,29.68,6,3,0,9,5,NA,0,6,Fog,180,11,13,1997,11-13,4,45,7.77777777777777,5.55555555555554,2.77777777777777,7.22222222222223,5.55555555555554,2.77777777777777
1997-11-14T00:00:00Z,1997-11-14,46,44,42,45,43,41,100,91,87,30.04,29.92,29.8,6,4,3,15,8,NA,0,6,,191,11,14,1997,11-14,5,45,7.77777777777777,6.66666666666669,5.55555555555554,7.22222222222223,6.11111111111109,5
1997-11-15T00:00:00Z,1997-11-15,53,48,44,54,47,43,100,94,87,30.06,30.03,30.01,6,4,2,14,12,24,0,6,Rain,179,11,15,1997,11-15,6,45,11.6666666666667,8.88888888888891,6.66666666666669,12.2222222222222,8.33333333333331,6.11111111111109
1997-11-16T00:00:00Z,1997-11-16,59,57,55,59,57,55,100,100,94,30.04,30.01,29.98,3,1,0,10,6,24,0,6,Fog,189,11,16,1997,11-16,7,46,15,13.8888888888889,12.7777777777778,15,13.8888888888889,12.7777777777778
1997-11-17T00:00:00Z,1997-11-17,57,50,42,55,50,43,100,94,82,30.01,29.96,29.83,6,4,0,16,10,NA,0,6,Fog-Rain,114,11,17,1997,11-17,1,46,13.8888888888889,10,5.55555555555554,12.7777777777778,10,6.11111111111109
1997-11-18T00:00:00Z,1997-11-18,53,47,41,52,45,37,100,92,76,29.83,29.74,29.65,6,4,2,24,14,NA,0,7,Rain,138,11,18,1997,11-18,2,46,11.6666666666667,8.33333333333331,5,11.1111111111111,7.22222222222223,2.77777777777777
1997-11-19T00:00:00Z,1997-11-19,55,53,51,54,51,48,100,95,77,29.65,29.54,29.47,6,4,1,14,8,23,0,6,Fog-Rain,173,11,19,1997,11-19,3,46,12.7777777777778,11.6666666666667,10.5555555555555,12.2222222222222,10.5555555555555,8.88888888888891
1997-11-20T00:00:00Z,1997-11-20,55,52,48,50,46,43,100,84,63,29.59,29.43,29.36,6,6,4,24,15,32,0,5,Rain,191,11,20,1997,11-20,4,46,12.7777777777778,11.1111111111111,8.88888888888891,10,7.77777777777777,6.11111111111109
1997-11-21T00:00:00Z,1997-11-21,48,45,42,48,45,43,100,95,87,29.83,29.74,29.59,6,5,2,13,9,NA,0,5,Rain,169,11,21,1997,11-21,5,46,8.88888888888891,7.22222222222223,5.55555555555554,8.88888888888891,7.22222222222223,6.11111111111109
1997-11-22T00:00:00Z,1997-11-22,51,44,37,46,44,37,100,94,76,30.01,29.92,29.83,6,4,0,6,3,NA,0,6,Fog-Rain,121,11,22,1997,11-22,6,46,10.5555555555555,6.66666666666669,2.77777777777777,7.77777777777777,6.66666666666669,2.77777777777777
1997-11-23T00:00:00Z,1997-11-23,41,39,37,41,39,37,100,100,100,30.12,30.08,30.01,2,0,0,14,5,NA,0,8,Fog,133,11,23,1997,11-23,7,47,5,3.88888888888891,2.77777777777777,5,3.88888888888891,2.77777777777777
1997-11-24T00:00:00Z,1997-11-24,41,39,37,39,37,36,100,92,81,30.09,29.89,29.68,6,4,0,18,12,NA,0,6,Fog,106,11,24,1997,11-24,1,47,5,3.88888888888891,2.77777777777777,3.88888888888891,2.77777777777777,2.22222222222223
1997-11-25T00:00:00Z,1997-11-25,55,46,37,45,40,36,93,82,67,29.68,29.65,29.62,6,6,5,13,9,NA,0,4,,119,11,25,1997,11-25,2,47,12.7777777777778,7.77777777777777,2.77777777777777,7.22222222222223,4.44444444444446,2.22222222222223
1997-11-26T00:00:00Z,1997-11-26,51,46,42,46,43,39,93,82,71,29.8,29.69,29.62,6,6,6,12,10,NA,0,6,Rain,110,11,26,1997,11-26,3,47,10.5555555555555,7.77777777777777,5.55555555555554,7.77777777777777,6.11111111111109,3.88888888888891
1997-11-27T00:00:00Z,1997-11-27,53,50,48,52,48,46,100,90,82,29.92,29.84,29.8,6,6,4,14,10,18,0,6,Rain,176,11,27,1997,11-27,4,47,11.6666666666667,10,8.88888888888891,11.1111111111111,8.88888888888891,7.77777777777777
1997-11-28T00:00:00Z,1997-11-28,51,48,46,50,49,46,100,97,93,29.89,29.76,29.65,6,5,2,18,10,28,0,6,Rain,172,11,28,1997,11-28,5,47,10.5555555555555,8.88888888888891,7.77777777777777,10,9.44444444444446,7.77777777777777
1997-11-29T00:00:00Z,1997-11-29,53,50,46,50,46,43,94,84,72,29.71,29.67,29.62,6,6,6,17,13,25,0,5,,223,11,29,1997,11-29,6,47,11.6666666666667,10,7.77777777777777,10,7.77777777777777,6.11111111111109
1997-11-30T00:00:00Z,1997-11-30,51,48,44,48,46,41,100,93,87,29.95,29.79,29.68,6,6,2,17,12,NA,0,5,Rain,281,11,30,1997,11-30,7,48,10.5555555555555,8.88888888888891,6.66666666666669,8.88888888888891,7.77777777777777,5
1997-12-01T00:00:00Z,1997-12-1,46,44,41,41,39,36,100,86,71,30.04,29.95,29.71,6,6,4,14,8,NA,0,6,Rain,110,12,1,1997,12-01,1,48,7.77777777777777,6.66666666666669,5,5,3.88888888888891,2.22222222222223
1997-12-02T00:00:00Z,1997-12-2,39,36,32,37,33,28,100,94,75,29.71,29.57,29.44,6,4,1,23,18,NA,0,6,Rain-Snow,6,12,2,1997,12-02,2,48,3.88888888888891,2.22222222222223,0,2.77777777777777,0.555555555555543,-2.22222222222223
1997-12-03T00:00:00Z,1997-12-3,37,34,32,32,31,28,93,85,81,30.01,29.9,29.71,6,6,6,20,14,29,0,6,,337,12,3,1997,12-03,3,48,2.77777777777777,1.11111111111109,0,0,-0.555555555555543,-2.22222222222223
1997-12-04T00:00:00Z,1997-12-4,35,34,32,34,32,30,100,92,87,30.15,30.06,30.01,6,4,3,15,9,NA,0,6,,7,12,4,1997,12-04,4,48,1.66666666666669,1.11111111111109,0,1.11111111111109,0,-1.11111111111109
1997-12-05T00:00:00Z,1997-12-5,35,34,32,34,32,30,93,92,87,30.3,30.23,30.15,5,4,2,8,5,NA,0,6,,5,12,5,1997,12-05,5,48,1.66666666666669,1.11111111111109,0,1.11111111111109,0,-1.11111111111109
1997-12-06T00:00:00Z,1997-12-6,39,36,33,32,31,30,93,86,75,30.3,30.24,30.21,6,4,3,14,7,NA,0,4,,184,12,6,1997,12-06,6,48,3.88888888888891,2.22222222222223,0.555555555555543,0,-0.555555555555543,-1.11111111111109
1997-12-07T00:00:00Z,1997-12-7,41,36,30,32,30,28,100,84,61,30.21,30.03,29.83,6,3,2,13,8,NA,0,2,,157,12,7,1997,12-07,7,49,5,2.22222222222223,-1.11111111111109,0,-1.11111111111109,-2.22222222222223
1997-12-08T00:00:00Z,1997-12-8,50,44,37,48,41,28,100,90,70,29.83,29.76,29.71,6,5,2,18,13,29,0,6,Rain,190,12,8,1997,12-08,1,49,10,6.66666666666669,2.77777777777777,8.88888888888891,5,-2.22222222222223
1997-12-09T00:00:00Z,1997-12-9,51,48,44,48,46,43,100,88,76,29.92,29.86,29.74,6,6,6,16,11,29,0,5,,209,12,9,1997,12-09,2,49,10.5555555555555,8.88888888888891,6.66666666666669,8.88888888888891,7.77777777777777,6.11111111111109
1997-12-10T00:00:00Z,1997-12-10,57,54,51,54,51,46,100,92,82,29.89,29.79,29.71,6,5,2,28,16,34,0,6,Rain,210,12,10,1997,12-10,3,49,13.8888888888889,12.2222222222222,10.5555555555555,12.2222222222222,10.5555555555555,7.77777777777777
1997-12-11T00:00:00Z,1997-12-11,59,55,51,55,53,46,100,93,82,29.83,29.73,29.68,6,5,2,20,13,32,0,5,Rain,215,12,11,1997,12-11,4,49,15,12.7777777777778,10.5555555555555,12.7777777777778,11.6666666666667,7.77777777777777
1997-12-12T00:00:00Z,1997-12-12,50,46,41,45,42,39,93,84,76,30.33,30.03,29.74,6,6,6,21,16,29,0,5,Rain,287,12,12,1997,12-12,5,49,10,7.77777777777777,5,7.22222222222223,5.55555555555554,3.88888888888891
1997-12-13T00:00:00Z,1997-12-13,46,40,35,39,37,36,100,90,71,30.51,30.44,30.33,6,6,6,8,5,NA,0,2,,281,12,13,1997,12-13,6,49,7.77777777777777,4.44444444444446,1.66666666666669,3.88888888888891,2.77777777777777,2.22222222222223
1997-12-14T00:00:00Z,1997-12-14,46,40,35,43,39,34,100,92,81,30.51,30.39,30.27,6,5,3,12,5,NA,0,5,,300,12,14,1997,12-14,7,50,7.77777777777777,4.44444444444446,1.66666666666669,6.11111111111109,3.88888888888891,1.11111111111109
1997-12-15T00:00:00Z,1997-12-15,39,37,35,37,33,27,100,85,70,30.3,30.26,30.24,6,6,5,20,14,NA,0,5,,30,12,15,1997,12-15,1,50,3.88888888888891,2.77777777777777,1.66666666666669,2.77777777777777,0.555555555555543,-2.77777777777777
1997-12-16T00:00:00Z,1997-12-16,35,32,28,27,23,21,86,74,64,30.21,30.01,29.8,6,6,2,23,19,NA,0,7,Snow,71,12,16,1997,12-16,2,50,1.66666666666669,0,-2.22222222222223,-2.77777777777777,-5,-6.11111111111109
1997-12-17T00:00:00Z,1997-12-17,42,35,28,41,32,21,100,91,69,29.77,29.59,29.53,6,4,1,22,17,NA,0,6,Rain-Snow,103,12,17,1997,12-17,3,50,5.55555555555554,1.66666666666669,-2.22222222222223,5,0,-6.11111111111109
1997-12-18T00:00:00Z,1997-12-18,51,46,42,52,48,41,100,94,87,29.53,29.46,29.42,6,6,4,17,14,NA,0,7,Rain,130,12,18,1997,12-18,4,50,10.5555555555555,7.77777777777777,5.55555555555554,11.1111111111111,8.88888888888891,5
1997-12-19T00:00:00Z,1997-12-19,50,48,46,50,47,45,100,95,87,29.5,29.46,29.39,6,5,4,14,10,NA,0,6,Rain,166,12,19,1997,12-19,5,50,10,8.88888888888891,7.77777777777777,10,8.33333333333331,7.22222222222223
1997-12-20T00:00:00Z,1997-12-20,46,44,41,45,44,41,100,97,87,29.71,29.57,29.47,6,2,1,9,5,NA,0,6,,152,12,20,1997,12-20,6,50,7.77777777777777,6.66666666666669,5,7.22222222222223,6.66666666666669,5
1997-12-21T00:00:00Z,1997-12-21,44,42,39,43,42,39,100,97,87,29.92,29.83,29.71,6,2,0,13,7,NA,0,6,Fog,319,12,21,1997,12-21,7,51,6.66666666666669,5.55555555555554,3.88888888888891,6.11111111111109,5.55555555555554,3.88888888888891
1997-12-22T00:00:00Z,1997-12-22,44,42,41,41,41,39,100,93,87,29.95,29.93,29.92,6,4,2,9,5,NA,0,6,,88,12,22,1997,12-22,1,51,6.66666666666669,5.55555555555554,5,5,5,3.88888888888891
1997-12-23T00:00:00Z,1997-12-23,50,46,41,48,43,41,100,94,82,30.15,30.07,29.95,6,3,1,16,6,NA,0,6,Rain,174,12,23,1997,12-23,2,51,10,7.77777777777777,5,8.88888888888891,6.11111111111109,5
1997-12-24T00:00:00Z,1997-12-24,55,52,50,52,51,48,100,92,77,30.18,30.12,30.04,6,6,4,23,15,37,0,6,Rain,200,12,24,1997,12-24,3,51,12.7777777777778,11.1111111111111,10,11.1111111111111,10.5555555555555,8.88888888888891
1997-12-25T00:00:00Z,1997-12-25,57,52,48,54,49,43,100,88,67,30.06,29.88,29.71,6,6,2,32,18,47,0,5,Rain,208,12,25,1997,12-25,4,51,13.8888888888889,11.1111111111111,8.88888888888891,12.2222222222222,9.44444444444446,6.11111111111109
1997-12-26T00:00:00Z,1997-12-26,50,47,42,45,42,41,93,79,71,29.8,29.72,29.62,6,6,3,26,20,36,0,5,Rain,230,12,26,1997,12-26,5,51,10,8.33333333333331,5.55555555555554,7.22222222222223,5.55555555555554,5
1997-12-27T00:00:00Z,1997-12-27,48,44,41,43,41,39,100,91,71,29.92,29.84,29.77,6,6,2,16,10,22,0,5,Rain,242,12,27,1997,12-27,6,51,8.88888888888891,6.66666666666669,5,6.11111111111109,5,3.88888888888891
1997-12-28T00:00:00Z,1997-12-28,42,38,35,39,37,36,100,95,87,29.98,29.93,29.89,6,4,1,13,9,NA,0,5,,209,12,28,1997,12-28,7,52,5.55555555555554,3.33333333333331,1.66666666666669,3.88888888888891,2.77777777777777,2.22222222222223
1997-12-29T00:00:00Z,1997-12-29,44,40,37,39,37,36,100,91,81,29.89,29.86,29.83,6,6,4,12,9,NA,0,7,,180,12,29,1997,12-29,1,52,6.66666666666669,4.44444444444446,2.77777777777777,3.88888888888891,2.77777777777777,2.22222222222223
1997-12-30T00:00:00Z,1997-12-30,48,42,37,46,39,34,100,87,71,29.83,29.77,29.68,6,6,2,20,10,NA,0,7,Rain,167,12,30,1997,12-30,2,52,8.88888888888891,5.55555555555554,2.77777777777777,7.77777777777777,3.88888888888891,1.11111111111109
1997-12-31T00:00:00Z,1997-12-31,48,45,42,48,46,41,100,93,87,29.89,29.71,29.62,6,5,2,22,15,NA,0,6,Rain,207,12,31,1997,12-31,3,52,8.88888888888891,7.22222222222223,5.55555555555554,8.88888888888891,7.77777777777777,5
1998-01-01T00:00:00Z,1998-1-1,46,42,39,43,40,36,100,92,66,29.98,29.87,29.56,6,3,0,32,9,46,0,5,Fog-Rain,174,1,1,1998,01-01,4,00,7.77777777777777,5.55555555555554,3.88888888888891,6.11111111111109,4.44444444444446,2.22222222222223
1998-01-02T00:00:00Z,1998-1-2,50,46,42,46,43,39,93,86,71,29.65,29.37,29.15,6,6,1,32,26,45,0,5,Rain,211,1,2,1998,01-02,5,00,10,7.77777777777777,5.55555555555554,7.77777777777777,6.11111111111109,3.88888888888891
1998-01-03T00:00:00Z,1998-1-3,57,50,42,54,44,36,100,86,62,29.8,29.57,29.39,6,5,2,38,20,58,0,6,Rain,218,1,3,1998,01-03,6,00,13.8888888888889,10,5.55555555555554,12.2222222222222,6.66666666666669,2.22222222222223
1998-01-04T00:00:00Z,1998-1-4,48,45,42,45,39,34,93,78,66,29.83,29.66,29.47,6,6,2,30,20,48,0,5,Rain,212,1,4,1998,01-04,7,01,8.88888888888891,7.22222222222223,5.55555555555554,7.22222222222223,3.88888888888891,1.11111111111109
1998-01-05T00:00:00Z,1998-1-5,50,46,41,45,38,34,93,76,66,29.77,29.61,29.47,6,6,1,37,24,54,0,5,Rain,226,1,5,1998,01-05,1,01,10,7.77777777777777,5,7.22222222222223,3.33333333333331,1.11111111111109
1998-01-06T00:00:00Z,1998-1-6,53,47,41,50,42,37,100,92,81,29.98,29.91,29.65,6,5,1,54,14,NA,0,6,Rain,198,1,6,1998,01-06,2,01,11.6666666666667,8.33333333333331,5,10,5.55555555555554,2.77777777777777
1998-01-07T00:00:00Z,1998-1-7,55,52,50,50,44,39,94,77,58,30.06,29.94,29.86,6,6,6,28,21,44,0,4,Rain,214,1,7,1998,01-07,3,01,12.7777777777778,11.1111111111111,10,10,6.66666666666669,3.88888888888891
1998-01-08T00:00:00Z,1998-1-8,55,50,46,46,45,43,93,82,67,30.3,30.2,30.09,6,6,6,23,17,28,0,5,,206,1,8,1998,01-08,4,01,12.7777777777778,10,7.77777777777777,7.77777777777777,7.22222222222223,6.11111111111109
1998-01-09T00:00:00Z,1998-1-9,57,52,46,46,45,43,93,82,63,30.39,30.35,30.3,6,6,6,14,11,NA,0,4,,161,1,9,1998,01-09,5,01,13.8888888888889,11.1111111111111,7.77777777777777,7.77777777777777,7.22222222222223,6.11111111111109
1998-01-10T00:00:00Z,1998-1-10,55,47,39,43,39,36,93,79,54,30.33,30.25,30.15,NA,NA,NA,9,8,NA,0,NA,,138,1,10,1998,01-10,6,01,12.7777777777778,8.33333333333331,3.88888888888891,6.11111111111109,3.88888888888891,2.22222222222223
1998-01-11T00:00:00Z,1998-1-11,51,44,37,41,39,37,100,81,62,30.15,30.09,30.06,6,5,5,14,9,23,0,1,,153,1,11,1998,01-11,7,02,10.5555555555555,6.66666666666669,2.77777777777777,5,3.88888888888891,2.77777777777777
1998-01-12T00:00:00Z,1998-1-12,53,48,44,45,42,41,87,80,67,30.06,30.01,29.86,NA,NA,NA,12,8,NA,0,NA,,154,1,12,1998,01-12,1,02,11.6666666666667,8.88888888888891,6.66666666666669,7.22222222222223,5.55555555555554,5
1998-01-13T00:00:00Z,1998-1-13,59,50,42,46,42,39,87,76,59,29.86,29.68,29.56,6,6,6,24,14,39,0,4,,146,1,13,1998,01-13,2,02,15,10,5.55555555555554,7.77777777777777,5.55555555555554,3.88888888888891
1998-01-14T00:00:00Z,1998-1-14,51,46,42,45,41,36,93,78,62,30.12,29.82,29.56,6,6,5,29,21,43,0,5,Rain,223,1,14,1998,01-14,3,02,10.5555555555555,7.77777777777777,5.55555555555554,7.22222222222223,5,2.22222222222223
1998-01-15T00:00:00Z,1998-1-15,51,46,41,50,44,36,100,94,81,30.12,30,29.86,6,6,4,22,14,31,0,7,Rain,191,1,15,1998,01-15,4,02,10.5555555555555,7.77777777777777,5,10,6.66666666666669,2.22222222222223
1998-01-16T00:00:00Z,1998-1-16,50,46,41,50,45,39,100,92,71,30.15,29.85,29.74,6,5,1,20,10,NA,0,5,Rain,246,1,16,1998,01-16,5,02,10,7.77777777777777,5,10,7.22222222222223,3.88888888888891
1998-01-17T00:00:00Z,1998-1-17,48,42,35,39,37,36,100,85,66,30.36,30.26,30.15,6,6,6,15,9,NA,0,4,,226,1,17,1998,01-17,6,02,8.88888888888891,5.55555555555554,1.66666666666669,3.88888888888891,2.77777777777777,2.22222222222223
1998-01-18T00:00:00Z,1998-1-18,48,42,37,45,37,28,100,82,61,30.15,29.68,29.36,6,5,2,30,16,41,0,6,Rain,195,1,18,1998,01-18,7,03,8.88888888888891,5.55555555555554,2.77777777777777,7.22222222222223,2.77777777777777,-2.22222222222223
1998-01-19T00:00:00Z,1998-1-19,46,42,37,43,39,32,100,88,76,29.89,29.58,29.3,6,6,4,21,15,29,0,6,Rain,289,1,19,1998,01-19,1,03,7.77777777777777,5.55555555555554,2.77777777777777,6.11111111111109,3.88888888888891,0
1998-01-20T00:00:00Z,1998-1-20,41,37,33,36,32,28,93,81,75,30.45,30.17,29.92,6,6,4,21,15,33,0,6,Rain,318,1,20,1998,01-20,2,03,5,2.77777777777777,0.555555555555543,2.22222222222223,0,-2.22222222222223
1998-01-21T00:00:00Z,1998-1-21,37,34,30,34,29,25,100,84,65,30.57,30.53,30.45,6,6,6,10,7,NA,0,4,,12,1,21,1998,01-21,3,03,2.77777777777777,1.11111111111109,-1.11111111111109,1.11111111111109,-1.66666666666669,-3.88888888888891
1998-01-22T00:00:00Z,1998-1-22,35,30,26,27,25,23,93,80,60,30.54,30.44,30.36,6,6,6,12,6,NA,0,3,,42,1,22,1998,01-22,4,03,1.66666666666669,-1.11111111111109,-3.33333333333331,-2.77777777777777,-3.88888888888891,-5
1998-01-23T00:00:00Z,1998-1-23,33,30,28,32,28,25,93,90,86,30.33,30.3,30.27,6,5,4,13,10,NA,0,7,,24,1,23,1998,01-23,5,03,0.555555555555543,-1.11111111111109,-2.22222222222223,0,-2.22222222222223,-3.88888888888891
1998-01-24T00:00:00Z,1998-1-24,37,34,32,32,30,27,93,83,70,30.33,30.29,30.24,6,5,2,22,12,NA,0,6,,19,1,24,1998,01-24,6,03,2.77777777777777,1.11111111111109,0,0,-1.11111111111109,-2.77777777777777
1998-01-25T00:00:00Z,1998-1-25,33,32,32,30,27,25,87,78,70,30.36,30.26,30.21,6,6,4,21,17,NA,0,6,Rain-Snow,32,1,25,1998,01-25,7,04,0.555555555555543,0,0,-1.11111111111109,-2.77777777777777,-3.88888888888891
1998-01-26T00:00:00Z,1998-1-26,32,29,26,25,25,23,93,79,69,30.39,30.35,30.3,6,5,4,14,10,NA,0,4,,50,1,26,1998,01-26,1,04,0,-1.66666666666669,-3.33333333333331,-3.88888888888891,-3.88888888888891,-5
1998-01-27T00:00:00Z,1998-1-27,32,26,21,23,22,19,93,83,69,30.3,30.18,30.12,4,4,2,13,8,NA,0,1,,64,1,27,1998,01-27,2,04,0,-3.33333333333331,-6.11111111111109,-5,-5.55555555555554,-7.22222222222223
1998-01-28T00:00:00Z,1998-1-28,28,24,19,25,21,18,100,91,80,30.12,30.11,30.09,3,2,1,10,7,NA,0,2,,64,1,28,1998,01-28,3,04,-2.22222222222223,-4.44444444444446,-7.22222222222223,-3.88888888888891,-6.11111111111109,-7.77777777777777
1998-01-29T00:00:00Z,1998-1-29,39,31,23,36,29,21,100,90,80,30.18,30.15,30.12,4,2,1,9,6,NA,0,4,Fog,54,1,29,1998,01-29,4,04,3.88888888888891,-0.555555555555543,-5,2.22222222222223,-1.66666666666669,-6.11111111111109
1998-01-30T00:00:00Z,1998-1-30,35,32,28,34,30,28,100,94,81,30.15,30.1,30.04,6,2,0,8,5,NA,0,6,Fog,58,1,30,1998,01-30,5,04,1.66666666666669,0,-2.22222222222223,1.11111111111109,-1.11111111111109,-2.22222222222223
1998-01-31T00:00:00Z,1998-1-31,41,34,26,36,30,27,100,95,76,30.04,30.02,30.01,5,2,0,14,9,NA,0,4,Fog,27,1,31,1998,01-31,6,04,5,1.11111111111109,-3.33333333333331,2.22222222222223,-1.11111111111109,-2.77777777777777
1998-02-01T00:00:00Z,1998-2-1,33,28,23,28,20,16,93,78,56,30.04,29.99,29.95,5,5,5,12,9,NA,0,0,,52,2,1,1998,02-01,7,05,0.555555555555543,-2.22222222222223,-5,-2.22222222222223,-6.66666666666669,-8.88888888888891
1998-02-02T00:00:00Z,1998-2-2,33,26,19,21,19,16,100,77,48,29.95,29.91,29.86,6,6,5,7,4,NA,0,4,,354,2,2,1998,02-02,1,05,0.555555555555543,-3.33333333333331,-7.22222222222223,-6.11111111111109,-7.22222222222223,-8.88888888888891
1998-02-03T00:00:00Z,1998-2-3,39,32,24,32,26,19,100,84,64,29.95,29.91,29.89,6,3,0,8,3,NA,0,3,Fog,65,2,3,1998,02-03,2,05,3.88888888888891,0,-4.44444444444446,0,-3.33333333333331,-7.22222222222223
1998-02-04T00:00:00Z,1998-2-4,39,31,23,32,27,23,100,90,61,30.06,29.96,29.92,5,2,0,10,6,NA,0,1,Fog,3,2,4,1998,02-04,3,05,3.88888888888891,-0.555555555555543,-5,0,-2.77777777777777,-5
1998-02-05T00:00:00Z,1998-2-5,41,34,28,39,34,28,100,97,93,30.21,30.15,30.06,5,2,0,6,3,NA,0,5,Fog,235,2,5,1998,02-05,4,05,5,1.11111111111109,-2.22222222222223,3.88888888888891,1.11111111111109,-2.22222222222223
1998-02-06T00:00:00Z,1998-2-6,44,40,33,37,33,30,100,81,57,30.27,30.21,30.15,6,3,1,9,4,NA,0,7,,147,2,6,1998,02-06,5,05,6.66666666666669,4.44444444444446,0.555555555555543,2.77777777777777,0.555555555555543,-1.11111111111109
1998-02-07T00:00:00Z,1998-2-7,46,39,32,41,33,28,100,85,65,30.36,30.18,30.09,6,3,1,14,9,NA,0,4,Rain,211,2,7,1998,02-07,6,05,7.77777777777777,3.88888888888891,0,5,0.555555555555543,-2.22222222222223
1998-02-08T00:00:00Z,1998-2-8,42,37,32,39,35,32,100,95,76,30.42,30.4,30.36,6,2,0,13,8,22,0,4,Fog,167,2,8,1998,02-08,7,06,5.55555555555554,2.77777777777777,0,3.88888888888891,1.66666666666669,0
1998-02-09T00:00:00Z,1998-2-9,50,40,30,36,32,30,100,78,50,30.36,30.32,30.3,6,2,0,10,6,NA,0,1,Fog,145,2,9,1998,02-09,1,06,10,4.44444444444446,-1.11111111111109,2.22222222222223,0,-1.11111111111109
1998-02-10T00:00:00Z,1998-2-10,53,45,37,41,36,32,87,73,54,30.42,30.37,30.33,6,5,4,12,9,NA,0,1,,176,2,10,1998,02-10,2,06,11.6666666666667,7.22222222222223,2.77777777777777,5,2.22222222222223,0
1998-02-11T00:00:00Z,1998-2-11,59,48,37,43,40,36,100,72,48,30.45,30.41,30.39,6,4,2,13,7,NA,0,5,,177,2,11,1998,02-11,3,06,15,8.88888888888891,2.77777777777777,6.11111111111109,4.44444444444446,2.22222222222223
1998-02-12T00:00:00Z,1998-2-12,60,50,41,45,41,37,93,80,52,30.51,30.46,30.42,6,4,3,9,6,NA,0,4,,171,2,12,1998,02-12,4,06,15.5555555555555,10,5,7.22222222222223,5,2.77777777777777
1998-02-13T00:00:00Z,1998-2-13,60,46,33,46,42,34,100,85,52,30.57,30.53,30.51,6,2,0,7,4,NA,0,2,Fog,100,2,13,1998,02-13,5,06,15.5555555555555,7.77777777777777,0.555555555555543,7.77777777777777,5.55555555555554,1.11111111111109
1998-02-14T00:00:00Z,1998-2-14,62,50,37,46,42,37,100,81,48,30.54,30.52,30.48,4,3,1,7,3,NA,0,0,Fog,108,2,14,1998,02-14,6,06,16.6666666666667,10,2.77777777777777,7.77777777777777,5.55555555555554,2.77777777777777
1998-02-15T00:00:00Z,1998-2-15,60,48,35,48,43,36,100,86,59,30.54,30.47,30.33,5,2,0,12,4,NA,0,3,Fog,153,2,15,1998,02-15,7,07,15.5555555555555,8.88888888888891,1.66666666666669,8.88888888888891,6.11111111111109,2.22222222222223
1998-02-16T00:00:00Z,1998-2-16,53,50,46,48,44,39,87,78,62,30.39,30.28,30.21,6,6,4,22,11,31,0,6,,245,2,16,1998,02-16,1,07,11.6666666666667,10,7.77777777777777,8.88888888888891,6.66666666666669,3.88888888888891
1998-02-17T00:00:00Z,1998-2-17,48,42,37,45,37,32,93,75,58,30.63,30.56,30.39,6,6,5,17,9,NA,0,5,,18,2,17,1998,02-17,2,07,8.88888888888891,5.55555555555554,2.77777777777777,7.22222222222223,2.77777777777777,0
1998-02-18T00:00:00Z,1998-2-18,57,44,32,41,37,30,93,77,51,30.63,30.49,30.33,6,5,3,12,8,22,0,1,,113,2,18,1998,02-18,3,07,13.8888888888889,6.66666666666669,0,5,2.77777777777777,-1.11111111111109
1998-02-19T00:00:00Z,1998-2-19,53,48,42,48,44,39,100,87,76,30.45,30.4,30.36,5,4,0,13,8,NA,0,4,Fog,194,2,19,1998,02-19,4,07,11.6666666666667,8.88888888888891,5.55555555555554,8.88888888888891,6.66666666666669,3.88888888888891
1998-02-20T00:00:00Z,1998-2-20,60,50,39,45,42,39,100,80,51,30.36,30.14,29.98,6,3,0,12,8,23,0,5,Fog,135,2,20,1998,02-20,5,07,15.5555555555555,10,3.88888888888891,7.22222222222223,5.55555555555554,3.88888888888891
1998-02-21T00:00:00Z,1998-2-21,53,48,44,46,43,39,93,81,58,30.04,29.99,29.92,6,5,4,23,11,22,0,6,Rain,188,2,21,1998,02-21,6,07,11.6666666666667,8.88888888888891,6.66666666666669,7.77777777777777,6.11111111111109,3.88888888888891
