Date,CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
1998-02-13T00:00:00Z,1998-2-13,62,52,41,46,43,41,100,78,52,30.54,30.49,30.48,6,6,5,5,2,NA,0,5,Rain,359,2,13,1998,02-13,5,06,16.6666666666667,11.1111111111111,5,7.77777777777777,6.11111111111109,5
1998-02-14T00:00:00Z,1998-2-14,69,54,39,46,43,39,100,71,35,30.57,30.51,30.48,5,4,2,5,2,NA,0,0,,357,2,14,1998,02-14,6,06,20.5555555555555,12.2222222222222,3.88888888888891,7.77777777777777,6.11111111111109,3.88888888888891
1998-02-15T00:00:00Z,1998-2-15,69,54,39,45,42,39,100,69,33,30.57,30.49,30.42,NA,NA,NA,7,2,NA,0,NA,,4,2,15,1998,02-15,7,07,20.5555555555555,12.2222222222222,3.88888888888891,7.22222222222223,5.55555555555554,3.88888888888891
1998-02-16T00:00:00Z,1998-2-16,69,54,39,48,42,37,100,68,37,30.45,30.4,30.36,6,5,4,5,2,NA,0,5,,344,2,16,1998,02-16,1,07,20.5555555555555,12.2222222222222,3.88888888888891,8.88888888888891,5.55555555555554,2.77777777777777
1998-02-17T00:00:00Z,1998-2-17,73,58,42,46,43,39,93,65,29,30.42,30.38,30.33,6,6,4,7,3,NA,0,3,,355,2,17,1998,02-17,2,07,22.7777777777778,14.4444444444445,5.55555555555554,7.77777777777777,6.11111111111109,3.88888888888891
1998-02-18T00:00:00Z,1998-2-18,66,54,42,48,45,41,100,74,46,30.51,30.47,30.42,6,6,6,5,3,NA,0,5,,353,2,18,1998,02-18,3,07,18.8888888888889,12.2222222222222,5.55555555555554,8.88888888888891,7.22222222222223,5
1998-02-19T00:00:00Z,1998-2-19,64,52,41,46,37,28,100,66,26,30.51,30.44,30.36,6,4,3,5,2,NA,0,2,,9,2,19,1998,02-19,4,07,17.7777777777778,11.1111111111111,5,7.77777777777777,2.77777777777777,-2.22222222222223
1998-02-20T00:00:00Z,1998-2-20,62,50,37,43,39,34,93,71,45,30.36,30.28,30.21,6,6,6,7,3,NA,0,5,,349,2,20,1998,02-20,5,07,16.6666666666667,10,2.77777777777777,6.11111111111109,3.88888888888891,1.11111111111109
1998-02-21T00:00:00Z,1998-2-21,55,47,39,48,44,39,100,84,71,30.33,30.25,30.21,6,6,3,16,6,23,0,5,Rain,267,2,21,1998,02-21,6,07,12.7777777777778,8.33333333333331,3.88888888888891,8.88888888888891,6.66666666666669,3.88888888888891
1998-02-22T00:00:00Z,1998-2-22,55,47,39,37,29,25,70,50,33,30.6,30.49,30.33,6,6,6,16,9,NA,0,2,,327,2,22,1998,02-22,7,08,12.7777777777778,8.33333333333331,3.88888888888891,2.77777777777777,-1.66666666666669,-3.88888888888891
1998-02-23T00:00:00Z,1998-2-23,53,44,35,32,30,27,75,57,44,30.63,30.59,30.51,6,6,6,18,8,NA,0,2,,2,2,23,1998,02-23,1,08,11.6666666666667,6.66666666666669,1.66666666666669,0,-1.11111111111109,-2.77777777777777
1998-02-24T00:00:00Z,1998-2-24,59,46,32,36,29,27,87,56,31,30.54,30.47,30.42,6,6,6,14,7,NA,0,1,,35,2,24,1998,02-24,2,08,15,7.77777777777777,0,2.22222222222223,-1.66666666666669,-2.77777777777777
1998-02-25T00:00:00Z,1998-2-25,60,46,32,34,30,27,87,56,34,30.48,30.45,30.39,NA,NA,NA,8,5,NA,0,NA,,356,2,25,1998,02-25,3,08,15.5555555555555,7.77777777777777,0,1.11111111111109,-1.11111111111109,-2.77777777777777
1998-02-26T00:00:00Z,1998-2-26,64,48,32,36,32,28,93,62,30,30.54,30.48,30.45,NA,NA,NA,7,3,NA,0,NA,,326,2,26,1998,02-26,4,08,17.7777777777778,8.88888888888891,0,2.22222222222223,0,-2.22222222222223
1998-02-27T00:00:00Z,1998-2-27,64,48,33,39,34,30,93,63,32,30.51,30.43,30.33,NA,NA,NA,6,2,NA,0,NA,,337,2,27,1998,02-27,5,08,17.7777777777778,8.88888888888891,0.555555555555543,3.88888888888891,1.11111111111109,-1.11111111111109
1998-02-28T00:00:00Z,1998-2-28,62,48,33,46,36,32,100,67,37,30.33,30.22,30.15,5,5,5,8,2,NA,0,2,,285,2,28,1998,02-28,6,08,16.6666666666667,8.88888888888891,0.555555555555543,7.77777777777777,2.22222222222223,0
1998-03-01T00:00:00Z,1998-3-1,64,48,33,39,36,32,100,64,36,30.24,30.2,30.15,NA,NA,NA,9,4,NA,0,NA,,264,3,1,1998,03-01,7,09,17.7777777777778,8.88888888888891,0.555555555555543,3.88888888888891,2.22222222222223,0
1998-03-02T00:00:00Z,1998-3-2,62,48,33,39,36,32,100,63,34,30.33,30.28,30.24,6,5,5,9,4,NA,0,1,,245,3,2,1998,03-02,1,09,16.6666666666667,8.88888888888891,0.555555555555543,3.88888888888891,2.22222222222223,0
1998-03-03T00:00:00Z,1998-3-3,66,52,37,43,38,34,93,64,32,30.36,30.31,30.27,6,6,6,8,3,NA,0,4,,24,3,3,1998,03-03,2,09,18.8888888888889,11.1111111111111,2.77777777777777,6.11111111111109,3.33333333333331,1.11111111111109
1998-03-04T00:00:00Z,1998-3-4,64,52,41,43,38,34,87,62,36,30.27,30.23,30.18,6,6,5,6,3,NA,0,6,,342,3,4,1998,03-04,3,09,17.7777777777778,11.1111111111111,5,6.11111111111109,3.33333333333331,1.11111111111109
1998-03-05T00:00:00Z,1998-3-5,71,56,41,45,39,36,93,59,29,30.36,30.3,30.27,6,6,5,12,3,NA,0,3,,221,3,5,1998,03-05,4,09,21.6666666666667,13.3333333333333,5,7.22222222222223,3.88888888888891,2.22222222222223
1998-03-06T00:00:00Z,1998-3-6,71,55,39,45,41,37,93,64,33,30.45,30.39,30.36,6,6,6,9,3,NA,0,1,,2,3,6,1998,03-06,5,09,21.6666666666667,12.7777777777778,3.88888888888891,7.22222222222223,5,2.77777777777777
1998-03-07T00:00:00Z,1998-3-7,73,56,39,45,40,34,93,61,25,30.42,30.36,30.3,6,6,6,13,4,NA,0,2,,306,3,7,1998,03-07,6,09,22.7777777777778,13.3333333333333,3.88888888888891,7.22222222222223,4.44444444444446,1.11111111111109
1998-03-08T00:00:00Z,1998-3-8,75,62,50,46,42,39,76,47,31,30.36,30.27,30.18,6,6,6,20,10,NA,0,5,,271,3,8,1998,03-08,7,10,23.8888888888889,16.6666666666667,10,7.77777777777777,5.55555555555554,3.88888888888891
1998-03-09T00:00:00Z,1998-3-9,64,56,48,43,38,34,71,52,39,30.3,30.23,30.18,6,6,6,18,10,NA,0,2,,317,3,9,1998,03-09,1,10,17.7777777777778,13.3333333333333,8.88888888888891,6.11111111111109,3.33333333333331,1.11111111111109
1998-03-10T00:00:00Z,1998-3-10,62,50,39,39,36,30,76,56,39,30.42,30.36,30.3,6,6,6,8,4,NA,0,1,,154,3,10,1998,03-10,2,10,16.6666666666667,10,3.88888888888891,3.88888888888891,2.22222222222223,-1.11111111111109
1998-03-11T00:00:00Z,1998-3-11,60,50,39,39,36,28,93,60,41,30.27,30.17,30.09,6,6,6,21,8,32,0,4,Rain,344,3,11,1998,03-11,3,10,15.5555555555555,10,3.88888888888891,3.88888888888891,2.22222222222223,-2.22222222222223
1998-03-12T00:00:00Z,1998-3-12,53,47,41,32,29,27,61,53,41,30.24,30.2,30.15,6,6,6,21,15,NA,0,4,,8,3,12,1998,03-12,4,10,11.6666666666667,8.33333333333331,5,0,-1.66666666666669,-2.77777777777777
1998-03-13T00:00:00Z,1998-3-13,55,47,39,36,31,28,66,57,44,30.3,30.26,30.21,6,6,6,17,7,NA,0,5,,25,3,13,1998,03-13,5,10,12.7777777777778,8.33333333333331,3.88888888888891,2.22222222222223,-0.555555555555543,-2.22222222222223
1998-03-14T00:00:00Z,1998-3-14,62,46,30,36,32,27,93,60,34,30.36,30.3,30.24,6,6,6,7,2,NA,0,1,,302,3,14,1998,03-14,6,10,16.6666666666667,7.77777777777777,-1.11111111111109,2.22222222222223,0,-2.77777777777777
1998-03-15T00:00:00Z,1998-3-15,66,49,32,39,35,28,100,60,34,30.33,30.29,30.24,NA,NA,NA,7,2,NA,0,NA,,355,3,15,1998,03-15,7,11,18.8888888888889,9.44444444444446,0,3.88888888888891,1.66666666666669,-2.22222222222223
1998-03-16T00:00:00Z,1998-3-16,73,53,33,41,37,32,100,58,31,30.33,30.28,30.21,NA,NA,NA,6,3,NA,0,NA,,314,3,16,1998,03-16,1,11,22.7777777777778,11.6666666666667,0.555555555555543,5,2.77777777777777,0
1998-03-17T00:00:00Z,1998-3-17,75,55,35,41,37,32,87,52,29,30.33,30.28,30.24,NA,NA,NA,6,2,NA,0,NA,,333,3,17,1998,03-17,2,11,23.8888888888889,12.7777777777778,1.66666666666669,5,2.77777777777777,0
1998-03-18T00:00:00Z,1998-3-18,73,55,37,45,38,30,75,53,31,30.39,30.32,30.3,NA,NA,NA,7,3,NA,0,NA,,357,3,18,1998,03-18,3,11,22.7777777777778,12.7777777777778,2.77777777777777,7.22222222222223,3.33333333333331,-1.11111111111109
1998-03-19T00:00:00Z,1998-3-19,73,56,39,45,38,36,87,53,29,30.48,30.43,30.39,NA,NA,NA,7,3,NA,0,NA,,358,3,19,1998,03-19,4,11,22.7777777777778,13.3333333333333,3.88888888888891,7.22222222222223,3.33333333333331,2.22222222222223
1998-03-20T00:00:00Z,1998-3-20,75,56,37,45,37,30,81,51,25,30.42,30.33,30.24,NA,NA,NA,5,3,NA,0,NA,,351,3,20,1998,03-20,5,11,23.8888888888889,13.3333333333333,2.77777777777777,7.22222222222223,2.77777777777777,-1.11111111111109
1998-03-21T00:00:00Z,1998-3-21,73,55,37,43,38,34,87,53,27,30.27,30.16,30.06,6,6,6,8,3,NA,0,1,,293,3,21,1998,03-21,6,11,22.7777777777778,12.7777777777778,2.77777777777777,6.11111111111109,3.33333333333331,1.11111111111109
1998-03-22T00:00:00Z,1998-3-22,71,56,42,46,42,36,76,56,40,30.15,30.11,30.06,6,6,6,10,3,NA,0,6,,106,3,22,1998,03-22,7,12,21.6666666666667,13.3333333333333,5.55555555555554,7.77777777777777,5.55555555555554,2.22222222222223
1998-03-23T00:00:00Z,1998-3-23,68,59,50,48,45,41,88,67,43,30.18,30.14,30.06,6,6,6,18,4,NA,0,5,,101,3,23,1998,03-23,1,12,20,15,10,8.88888888888891,7.22222222222223,5
1998-03-24T00:00:00Z,1998-3-24,71,58,44,45,37,21,93,55,26,30.24,30.2,30.15,NA,NA,NA,16,5,NA,0,NA,,8,3,24,1998,03-24,2,12,21.6666666666667,14.4444444444445,6.66666666666669,7.22222222222223,2.77777777777777,-6.11111111111109
1998-03-25T00:00:00Z,1998-3-25,66,50,35,41,35,28,76,51,35,30.3,30.23,30.12,6,6,6,9,4,NA,0,1,,54,3,25,1998,03-25,3,12,18.8888888888889,10,1.66666666666669,5,1.66666666666669,-2.22222222222223
1998-03-26T00:00:00Z,1998-3-26,71,54,37,45,41,34,87,60,38,30.18,30.14,30.09,NA,NA,NA,6,3,NA,0,NA,,347,3,26,1998,03-26,4,12,21.6666666666667,12.2222222222222,2.77777777777777,7.22222222222223,5,1.11111111111109
1998-03-27T00:00:00Z,1998-3-27,73,58,42,48,43,37,87,60,36,30.18,30.1,30.01,NA,NA,NA,6,2,NA,0,NA,,40,3,27,1998,03-27,5,12,22.7777777777778,14.4444444444445,5.55555555555554,8.88888888888891,6.11111111111109,2.77777777777777
1998-03-28T00:00:00Z,1998-3-28,68,60,51,57,50,37,88,70,39,30.04,29.96,29.86,6,6,5,9,3,20,0,6,Rain,10,3,28,1998,03-28,6,12,20,15.5555555555555,10.5555555555555,13.8888888888889,10,2.77777777777777
1998-03-29T00:00:00Z,1998-3-29,60,56,51,52,50,45,100,88,55,29.89,29.83,29.8,6,5,2,14,8,25,0,8,Rain,112,3,29,1998,03-29,7,13,15.5555555555555,13.3333333333333,10.5555555555555,11.1111111111111,10,7.22222222222223
1998-03-30T00:00:00Z,1998-3-30,66,58,51,52,46,39,100,69,37,30.06,29.98,29.89,6,5,0,14,4,NA,0,5,Fog,243,3,30,1998,03-30,1,13,18.8888888888889,14.4444444444445,10.5555555555555,11.1111111111111,7.77777777777777,3.88888888888891
1998-03-31T00:00:00Z,1998-3-31,60,50,41,48,43,39,93,75,51,30.09,30.04,30.01,6,6,4,15,5,NA,0,5,Rain,272,3,31,1998,03-31,2,13,15.5555555555555,10,5,8.88888888888891,6.11111111111109,3.88888888888891
1998-04-01T00:00:00Z,1998-4-1,62,50,39,46,42,37,100,74,48,30.18,30.13,30.09,6,5,0,16,5,NA,0,4,Fog,177,4,1,1998,04-01,3,13,16.6666666666667,10,3.88888888888891,7.77777777777777,5.55555555555554,2.77777777777777
1998-04-02T00:00:00Z,1998-4-2,60,54,48,48,46,43,88,75,59,30.09,30.04,30.01,6,6,6,22,10,NA,0,5,,222,4,2,1998,04-02,4,13,15.5555555555555,12.2222222222222,8.88888888888891,8.88888888888891,7.77777777777777,6.11111111111109
1998-04-03T00:00:00Z,1998-4-3,64,58,53,48,46,45,77,66,52,30.01,29.88,29.77,6,6,6,23,12,31,0,5,,212,4,3,1998,04-03,5,13,17.7777777777778,14.4444444444445,11.6666666666667,8.88888888888891,7.77777777777777,7.22222222222223
1998-04-04T00:00:00Z,1998-4-4,59,52,46,48,40,34,93,64,39,29.92,29.87,29.77,6,6,6,22,17,NA,0,5,Rain,239,4,4,1998,04-04,6,13,15,11.1111111111111,7.77777777777777,8.88888888888891,4.44444444444446,1.11111111111109
1998-04-05T00:00:00Z,1998-4-5,59,52,44,43,36,30,87,59,34,30.06,29.94,29.86,6,6,5,20,12,NA,0,4,Rain,277,4,5,1998,04-05,7,14,15,11.1111111111111,6.66666666666669,6.11111111111109,2.22222222222223,-1.11111111111109
1998-04-06T00:00:00Z,1998-4-6,59,50,41,41,38,32,93,65,45,30.12,30.04,29.89,6,6,6,18,7,29,0,3,,214,4,6,1998,04-06,1,14,15,10,5,5,3.33333333333331,0
1998-04-07T00:00:00Z,1998-4-7,62,56,50,50,36,27,94,54,26,29.89,29.85,29.77,6,6,6,21,11,NA,0,6,Rain,265,4,7,1998,04-07,2,14,16.6666666666667,13.3333333333333,10,10,2.22222222222223,-2.77777777777777
1998-04-08T00:00:00Z,1998-4-8,59,50,41,39,34,30,81,52,38,29.92,29.89,29.86,6,6,6,16,6,NA,0,4,,306,4,8,1998,04-08,3,14,15,10,5,3.88888888888891,1.11111111111109,-1.11111111111109
1998-04-09T00:00:00Z,1998-4-9,53,48,42,41,34,28,87,59,47,29.86,29.69,29.56,6,6,5,22,11,NA,0,4,Rain,257,4,9,1998,04-09,4,14,11.6666666666667,8.88888888888891,5.55555555555554,5,1.11111111111109,-2.22222222222223
1998-04-10T00:00:00Z,1998-4-10,50,44,37,37,33,28,87,68,47,29.74,29.61,29.53,6,6,4,29,14,37,0,6,Rain-Hail-Thunderstorm,267,4,10,1998,04-10,5,14,10,6.66666666666669,2.77777777777777,2.77777777777777,0.555555555555543,-2.22222222222223
1998-04-11T00:00:00Z,1998-4-11,50,42,33,36,29,23,87,63,35,29.98,29.8,29.74,6,6,6,18,9,NA,0,4,Rain,289,4,11,1998,04-11,6,14,10,5.55555555555554,0.555555555555543,2.22222222222223,-1.66666666666669,-5
1998-04-12T00:00:00Z,1998-4-12,53,45,37,30,27,25,65,49,35,30.09,30.05,29.98,6,6,6,17,12,NA,0,4,,294,4,12,1998,04-12,7,15,11.6666666666667,7.22222222222223,2.77777777777777,-1.11111111111109,-2.77777777777777,-3.88888888888891
1998-04-13T00:00:00Z,1998-4-13,55,47,39,32,29,27,65,50,41,30.06,29.99,29.92,6,6,6,20,12,NA,0,5,,301,4,13,1998,04-13,1,15,12.7777777777778,8.33333333333331,3.88888888888891,0,-1.66666666666669,-2.77777777777777
1998-04-14T00:00:00Z,1998-4-14,53,44,35,43,34,28,93,67,43,29.92,29.75,29.62,6,6,4,14,6,NA,0,6,Rain,203,4,14,1998,04-14,2,15,11.6666666666667,6.66666666666669,1.66666666666669,6.11111111111109,1.11111111111109,-2.22222222222223
1998-04-15T00:00:00Z,1998-4-15,55,48,41,43,39,34,93,73,51,29.83,29.68,29.56,6,6,4,17,10,NA,0,5,Rain,240,4,15,1998,04-15,3,15,12.7777777777778,8.88888888888891,5,6.11111111111109,3.88888888888891,1.11111111111109
1998-04-16T00:00:00Z,1998-4-16,51,46,42,45,39,34,93,75,54,29.86,29.79,29.62,6,6,6,30,14,44,0,5,,238,4,16,1998,04-16,4,15,10.5555555555555,7.77777777777777,5.55555555555554,7.22222222222223,3.88888888888891,1.11111111111109
1998-04-17T00:00:00Z,1998-4-17,55,50,44,36,31,27,62,48,35,29.92,29.8,29.71,6,6,6,23,16,34,0,5,,282,4,17,1998,04-17,5,15,12.7777777777778,10,6.66666666666669,2.22222222222223,-0.555555555555543,-2.77777777777777
1998-04-18T00:00:00Z,1998-4-18,60,48,35,36,31,18,81,52,21,30.01,29.95,29.92,6,6,6,9,6,16,0,3,,269,4,18,1998,04-18,6,15,15.5555555555555,8.88888888888891,1.66666666666669,2.22222222222223,-0.555555555555543,-7.77777777777777
1998-04-19T00:00:00Z,1998-4-19,62,50,39,43,37,30,93,56,39,29.95,29.94,29.92,6,6,6,12,5,NA,0,4,,205,4,19,1998,04-19,7,16,16.6666666666667,10,3.88888888888891,6.11111111111109,2.77777777777777,-1.11111111111109
1998-04-20T00:00:00Z,1998-4-20,68,57,46,48,43,37,87,61,39,30.06,30.01,29.95,6,6,6,10,6,NA,0,5,,197,4,20,1998,04-20,1,16,20,13.8888888888889,7.77777777777777,8.88888888888891,6.11111111111109,2.77777777777777
1998-04-21T00:00:00Z,1998-4-21,75,58,41,46,42,36,93,58,29,30.06,29.98,29.86,6,6,6,10,4,NA,0,2,,255,4,21,1998,04-21,2,16,23.8888888888889,14.4444444444445,5,7.77777777777777,5.55555555555554,2.22222222222223
1998-04-22T00:00:00Z,1998-4-22,62,55,48,50,43,32,94,64,41,29.98,29.9,29.86,6,6,4,18,6,NA,0,6,Rain,50,4,22,1998,04-22,3,16,16.6666666666667,12.7777777777778,8.88888888888891,10,6.11111111111109,0
1998-04-23T00:00:00Z,1998-4-23,71,56,42,50,45,39,100,68,33,30.24,30.12,29.83,6,5,0,8,2,NA,0,4,Fog,346,4,23,1998,04-23,4,16,21.6666666666667,13.3333333333333,5.55555555555554,10,7.22222222222223,3.88888888888891
1998-04-24T00:00:00Z,1998-4-24,77,60,44,50,47,37,93,59,36,30.3,30.26,30.21,6,6,6,7,2,NA,0,1,,49,4,24,1998,04-24,5,16,25,15.5555555555555,6.66666666666669,10,8.33333333333331,2.77777777777777
1998-04-25T00:00:00Z,1998-4-25,80,64,48,52,49,45,87,56,34,30.24,30.13,29.98,6,6,6,12,4,NA,0,1,,271,4,25,1998,04-25,6,16,26.6666666666667,17.7777777777778,8.88888888888891,11.1111111111111,9.44444444444446,7.22222222222223
1998-04-26T00:00:00Z,1998-4-26,64,55,46,52,46,36,82,66,44,29.98,29.86,29.8,6,6,5,28,8,34,0,5,Rain,238,4,26,1998,04-26,7,17,17.7777777777778,12.7777777777778,7.77777777777777,11.1111111111111,7.77777777777777,2.22222222222223
1998-04-27T00:00:00Z,1998-4-27,60,54,48,37,34,30,62,48,31,29.95,29.92,29.89,6,6,6,23,16,33,0,3,,288,4,27,1998,04-27,1,17,15.5555555555555,12.2222222222222,8.88888888888891,2.77777777777777,1.11111111111109,-1.11111111111109
1998-04-28T00:00:00Z,1998-4-28,62,52,42,50,42,32,87,63,47,29.95,29.9,29.8,6,6,5,23,11,28,0,5,Rain,236,4,28,1998,04-28,2,17,16.6666666666667,11.1111111111111,5.55555555555554,10,5.55555555555554,0
1998-04-29T00:00:00Z,1998-4-29,60,55,50,52,41,32,100,63,39,29.8,29.67,29.62,6,6,5,22,12,NA,0,5,Rain,255,4,29,1998,04-29,3,17,15.5555555555555,12.7777777777778,10,11.1111111111111,5,0
1998-04-30T00:00:00Z,1998-4-30,59,52,46,41,36,32,81,60,45,29.83,29.77,29.74,6,6,6,21,14,31,0,5,Rain,288,4,30,1998,04-30,4,17,15,11.1111111111111,7.77777777777777,5,2.22222222222223,0
1998-05-01T00:00:00Z,1998-5-1,59,48,37,43,39,34,100,73,41,29.89,29.83,29.8,6,6,6,12,5,NA,0,4,Rain,14,5,1,1998,05-01,5,17,15,8.88888888888891,2.77777777777777,6.11111111111109,3.88888888888891,1.11111111111109
1998-05-02T00:00:00Z,1998-5-2,60,52,44,45,39,36,87,62,42,29.92,29.88,29.83,6,6,4,17,5,NA,0,5,Rain,35,5,2,1998,05-02,6,17,15.5555555555555,11.1111111111111,6.66666666666669,7.22222222222223,3.88888888888891,2.22222222222223
1998-05-03T00:00:00Z,1998-5-3,59,52,44,45,40,36,93,67,44,29.92,29.85,29.8,6,6,5,12,5,NA,0,4,Rain,345,5,3,1998,05-03,7,18,15,11.1111111111111,6.66666666666669,7.22222222222223,4.44444444444446,2.22222222222223
1998-05-04T00:00:00Z,1998-5-4,55,48,42,37,35,32,76,59,47,30.01,29.9,29.83,6,6,6,22,10,NA,0,5,,6,5,4,1998,05-04,1,18,12.7777777777778,8.88888888888891,5.55555555555554,2.77777777777777,1.66666666666669,0
1998-05-05T00:00:00Z,1998-5-5,64,50,37,37,34,30,81,53,37,30.04,30,29.95,6,6,6,16,8,NA,0,3,,23,5,5,1998,05-05,2,18,17.7777777777778,10,2.77777777777777,2.77777777777777,1.11111111111109,-1.11111111111109
1998-05-06T00:00:00Z,1998-5-6,71,54,37,41,37,34,93,54,25,30.06,30.04,30.01,6,6,6,9,3,NA,0,1,,338,5,6,1998,05-06,3,18,21.6666666666667,12.2222222222222,2.77777777777777,5,2.77777777777777,1.11111111111109
1998-05-07T00:00:00Z,1998-5-7,75,58,42,46,41,36,87,53,27,30.09,30.04,29.98,6,6,6,16,5,21,0,2,,68,5,7,1998,05-07,4,18,23.8888888888889,14.4444444444445,5.55555555555554,7.77777777777777,5,2.22222222222223
1998-05-08T00:00:00Z,1998-5-8,69,58,48,46,42,36,67,51,40,30.15,30.11,30.06,6,6,6,14,7,NA,0,6,,105,5,8,1998,05-08,5,18,20.5555555555555,14.4444444444445,8.88888888888891,7.77777777777777,5.55555555555554,2.22222222222223
1998-05-09T00:00:00Z,1998-5-9,78,63,48,50,46,43,87,54,34,30.21,30.13,30.01,6,6,6,12,5,NA,0,4,,132,5,9,1998,05-09,6,18,25.5555555555555,17.2222222222222,8.88888888888891,10,7.77777777777777,6.11111111111109
1998-05-10T00:00:00Z,1998-5-10,69,63,57,52,48,43,77,60,49,30.06,30,29.89,6,6,6,18,9,23,0,6,Rain,132,5,10,1998,05-10,7,19,20.5555555555555,17.2222222222222,13.8888888888889,11.1111111111111,8.88888888888891,6.11111111111109
1998-05-11T00:00:00Z,1998-5-11,64,58,51,52,48,45,100,73,52,30.01,29.97,29.89,6,6,4,14,8,NA,0,6,Rain-Thunderstorm,158,5,11,1998,05-11,1,19,17.7777777777778,14.4444444444445,10.5555555555555,11.1111111111111,8.88888888888891,7.22222222222223
1998-05-12T00:00:00Z,1998-5-12,68,59,50,50,45,39,88,64,40,30.04,30.01,29.98,6,6,6,8,4,NA,0,5,,171,5,12,1998,05-12,2,19,20,15,10,10,7.22222222222223,3.88888888888891
1998-05-13T00:00:00Z,1998-5-13,68,59,50,54,49,46,94,76,49,30.06,30.05,30.01,6,6,4,9,3,NA,0,5,Rain,57,5,13,1998,05-13,3,19,20,15,10,12.2222222222222,9.44444444444446,7.77777777777777
1998-05-14T00:00:00Z,1998-5-14,64,57,50,55,51,48,100,81,59,30.06,30.02,29.98,6,6,6,8,3,NA,0,5,Rain,36,5,14,1998,05-14,4,19,17.7777777777778,13.8888888888889,10,12.7777777777778,10.5555555555555,8.88888888888891
1998-05-15T00:00:00Z,1998-5-15,75,63,51,57,53,48,100,78,38,30.09,30.04,29.98,6,6,2,10,5,NA,0,6,Rain-Thunderstorm,235,5,15,1998,05-15,5,19,23.8888888888889,17.2222222222222,10.5555555555555,13.8888888888889,11.6666666666667,8.88888888888891
1998-05-16T00:00:00Z,1998-5-16,75,62,50,55,50,46,100,70,36,30.06,30.03,29.98,6,4,0,8,2,NA,0,1,Fog-Thunderstorm,24,5,16,1998,05-16,6,19,23.8888888888889,16.6666666666667,10,12.7777777777778,10,7.77777777777777
1998-05-17T00:00:00Z,1998-5-17,80,65,50,50,44,37,94,51,24,30.06,30.04,30.01,6,6,6,6,4,NA,0,2,,3,5,17,1998,05-17,7,20,26.6666666666667,18.3333333333333,10,10,6.66666666666669,2.77777777777777
1998-05-18T00:00:00Z,1998-5-18,80,65,50,52,47,41,87,54,24,30.12,30.07,30.04,6,6,6,14,4,NA,0,2,,117,5,18,1998,05-18,1,20,26.6666666666667,18.3333333333333,10,11.1111111111111,8.33333333333331,5
1998-05-19T00:00:00Z,1998-5-19,73,65,57,57,54,50,94,72,50,30.12,30.08,30.04,6,6,4,13,5,NA,0,5,Rain-Thunderstorm,151,5,19,1998,05-19,2,20,22.7777777777778,18.3333333333333,13.8888888888889,13.8888888888889,12.2222222222222,10
1998-05-20T00:00:00Z,1998-5-20,73,62,51,55,52,46,100,70,41,30.09,30.05,29.98,6,6,6,12,3,NA,0,4,Thunderstorm,46,5,20,1998,05-20,3,20,22.7777777777778,16.6666666666667,10.5555555555555,12.7777777777778,11.1111111111111,7.77777777777777
1998-05-21T00:00:00Z,1998-5-21,73,62,51,57,50,45,94,66,36,30.09,30.07,30.01,6,6,4,12,4,NA,0,3,Rain-Thunderstorm,36,5,21,1998,05-21,4,20,22.7777777777778,16.6666666666667,10.5555555555555,13.8888888888889,10,7.22222222222223
1998-05-22T00:00:00Z,1998-5-22,73,63,53,55,49,46,88,62,38,30.12,30.08,30.01,6,6,6,18,4,NA,0,4,Rain-Thunderstorm,63,5,22,1998,05-22,5,20,22.7777777777778,17.2222222222222,11.6666666666667,12.7777777777778,9.44444444444446,7.77777777777777
1998-05-23T00:00:00Z,1998-5-23,75,65,55,55,50,45,94,66,36,30.09,30,29.89,6,6,6,15,4,NA,0,5,Rain-Thunderstorm,6,5,23,1998,05-23,6,20,23.8888888888889,18.3333333333333,12.7777777777778,12.7777777777778,10,7.22222222222223
1998-05-24T00:00:00Z,1998-5-24,66,60,55,55,52,48,88,80,59,29.98,29.92,29.89,6,6,3,16,3,NA,0,7,Rain-Thunderstorm,342,5,24,1998,05-24,7,21,18.8888888888889,15.5555555555555,12.7777777777778,12.7777777777778,11.1111111111111,8.88888888888891
1998-05-25T00:00:00Z,1998-5-25,71,61,51,54,47,43,94,63,38,29.95,29.92,29.86,6,6,5,12,4,NA,0,5,Rain-Thunderstorm,20,5,25,1998,05-25,1,21,21.6666666666667,16.1111111111111,10.5555555555555,12.2222222222222,8.33333333333331,6.11111111111109
1998-05-26T00:00:00Z,1998-5-26,71,60,48,54,49,43,100,67,38,29.92,29.88,29.83,6,6,6,14,4,NA,0,5,Thunderstorm,279,5,26,1998,05-26,2,21,21.6666666666667,15.5555555555555,8.88888888888891,12.2222222222222,9.44444444444446,6.11111111111109
