CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,date,city,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2001-3-22,75,60,46,50,41,34,82,55,22,30.06,29.99,29.89,NA,NA,NA,14,8,NA,0,NA,,285,3,22,2001,03-22,4,11,2001-03-22,Málaga,23.8888888888889,15.5555555555555,7.77777777777777,10,5,1.11111111111109
2001-3-23,75,62,48,50,43,37,76,55,25,29.95,29.85,29.77,NA,NA,NA,13,8,NA,0,NA,,265,3,23,2001,03-23,5,11,2001-03-23,Málaga,23.8888888888889,16.6666666666667,8.88888888888891,10,6.11111111111109,2.77777777777777
2001-3-24,69,58,48,54,45,39,82,60,43,29.89,29.82,29.77,6,6,6,16,6,NA,0,5,,266,3,24,2001,03-24,6,11,2001-03-24,Málaga,20.5555555555555,14.4444444444445,8.88888888888891,12.2222222222222,7.22222222222223,3.88888888888891
2001-3-25,64,55,46,50,45,41,88,68,42,29.92,29.88,29.83,6,6,6,15,5,NA,0,3,,244,3,25,2001,03-25,7,12,2001-03-25,Málaga,17.7777777777778,12.7777777777778,7.77777777777777,10,7.22222222222223,5
2001-3-26,62,53,44,52,46,39,94,80,59,29.95,29.87,29.83,6,6,2,8,3,NA,0,4,Rain,251,3,26,2001,03-26,1,12,2001-03-26,Málaga,16.6666666666667,11.6666666666667,6.66666666666669,11.1111111111111,7.77777777777777,3.88888888888891
2001-3-27,64,53,42,48,43,39,93,67,40,29.98,29.94,29.89,6,6,6,13,6,NA,0,2,,280,3,27,2001,03-27,2,12,2001-03-27,Málaga,17.7777777777778,11.6666666666667,5.55555555555554,8.88888888888891,6.11111111111109,3.88888888888891
2001-3-28,69,60,50,50,43,41,76,57,37,30.09,30.01,29.95,6,6,6,18,13,NA,0,2,,298,3,28,2001,03-28,3,12,2001-03-28,Málaga,20.5555555555555,15.5555555555555,10,10,6.11111111111109,5
2001-3-29,66,58,51,48,45,39,76,60,48,30.18,30.14,30.09,6,6,6,26,14,31,0,3,,300,3,29,2001,03-29,4,12,2001-03-29,Málaga,18.8888888888889,14.4444444444445,10.5555555555555,8.88888888888891,7.22222222222223,3.88888888888891
2001-3-30,69,62,55,50,47,45,72,58,43,30.21,30.15,30.09,6,6,6,26,16,32,0,3,,309,3,30,2001,03-30,5,12,2001-03-30,Málaga,20.5555555555555,16.6666666666667,12.7777777777778,10,8.33333333333331,7.22222222222223
2001-3-31,71,65,59,55,51,48,77,64,43,30.15,30.09,30.06,6,6,6,23,15,31,0,1,,207,3,31,2001,03-31,6,12,2001-03-31,Málaga,21.6666666666667,18.3333333333333,15,12.7777777777778,10.5555555555555,8.88888888888891
2001-4-1,62,55,48,52,49,45,94,71,52,30.21,30.16,30.12,6,6,6,9,4,NA,0,1,,146,4,1,2001,04-01,7,13,2001-04-01,Málaga,16.6666666666667,12.7777777777778,8.88888888888891,11.1111111111111,9.44444444444446,7.22222222222223
2001-4-2,66,55,44,54,43,32,93,68,28,30.18,30.15,30.12,6,6,6,12,7,NA,0,3,,241,4,2,2001,04-02,1,13,2001-04-02,Málaga,18.8888888888889,12.7777777777778,6.66666666666669,12.2222222222222,6.11111111111109,0
2001-4-3,68,57,46,54,50,45,94,75,56,30.15,30.11,30.04,6,6,5,13,6,NA,0,2,,274,4,3,2001,04-03,2,13,2001-04-03,Málaga,20,13.8888888888889,7.77777777777777,12.2222222222222,10,7.22222222222223
2001-4-4,73,63,53,48,44,41,72,51,33,30.21,30.14,30.12,6,6,2,23,13,NA,0,1,,300,4,4,2001,04-04,3,13,2001-04-04,Málaga,22.7777777777778,17.2222222222222,11.6666666666667,8.88888888888891,6.66666666666669,5
2001-4-5,77,68,60,55,52,48,72,58,41,30.21,30.18,30.15,6,6,6,20,16,NA,0,4,,285,4,5,2001,04-05,4,13,2001-04-05,Málaga,25,20,15.5555555555555,12.7777777777778,11.1111111111111,8.88888888888891
2001-4-6,78,66,55,57,52,46,82,57,32,30.21,30.16,30.09,6,6,6,21,12,NA,0,2,,294,4,6,2001,04-06,5,13,2001-04-06,Málaga,25.5555555555555,18.8888888888889,12.7777777777778,13.8888888888889,11.1111111111111,7.77777777777777
2001-4-7,71,66,59,54,44,30,72,48,23,30.21,30.16,30.12,6,6,6,28,18,39,0,1,,308,4,7,2001,04-07,6,13,2001-04-07,Málaga,21.6666666666667,18.8888888888889,15,12.2222222222222,6.66666666666669,-1.11111111111109
2001-4-8,69,61,53,48,39,34,63,46,27,30.3,30.24,30.21,NA,NA,NA,26,15,37,0,NA,,286,4,8,2001,04-08,7,14,2001-04-08,Málaga,20.5555555555555,16.1111111111111,11.6666666666667,8.88888888888891,3.88888888888891,1.11111111111109
2001-4-9,71,58,46,48,42,34,81,57,27,30.3,30.26,30.24,NA,NA,NA,12,4,NA,0,NA,,208,4,9,2001,04-09,1,14,2001-04-09,Málaga,21.6666666666667,14.4444444444445,7.77777777777777,8.88888888888891,5.55555555555554,1.11111111111109
2001-4-10,71,58,44,52,43,34,77,60,27,30.27,30.18,30.09,NA,NA,NA,16,8,NA,0,NA,,278,4,10,2001,04-10,2,14,2001-04-10,Málaga,21.6666666666667,14.4444444444445,6.66666666666669,11.1111111111111,6.11111111111109,1.11111111111109
2001-4-11,68,60,51,57,46,39,88,59,37,30.12,30.08,30.06,6,6,6,12,7,NA,0,1,,171,4,11,2001,04-11,3,14,2001-04-11,Málaga,20,15.5555555555555,10.5555555555555,13.8888888888889,7.77777777777777,3.88888888888891
2001-4-12,66,58,50,55,48,36,88,66,37,30.18,30.14,30.09,6,6,4,14,6,NA,0,1,,122,4,12,2001,04-12,4,14,2001-04-12,Málaga,18.8888888888889,14.4444444444445,10,12.7777777777778,8.88888888888891,2.22222222222223
2001-4-13,64,55,46,52,47,39,93,68,40,30.18,30.04,29.95,6,6,6,12,7,21,0,2,,164,4,13,2001,04-13,5,14,2001-04-13,Málaga,17.7777777777778,12.7777777777778,7.77777777777777,11.1111111111111,8.33333333333331,3.88888888888891
2001-4-14,64,54,44,52,45,41,87,69,45,30.18,30.05,29.98,6,6,6,13,7,NA,0,1,,194,4,14,2001,04-14,6,14,2001-04-14,Málaga,17.7777777777778,12.2222222222222,6.66666666666669,11.1111111111111,7.22222222222223,5
2001-4-15,68,57,46,52,48,43,87,74,56,30.24,30.18,30.12,6,6,6,12,5,NA,0,2,,178,4,15,2001,04-15,7,15,2001-04-15,Málaga,20,13.8888888888889,7.77777777777777,11.1111111111111,8.88888888888891,6.11111111111109
2001-4-16,77,62,46,52,47,43,87,67,32,30.15,30.03,29.92,5,5,5,13,6,NA,0,0,,318,4,16,2001,04-16,1,15,2001-04-16,Málaga,25,16.6666666666667,7.77777777777777,11.1111111111111,8.33333333333331,6.11111111111109
2001-4-17,75,62,50,52,43,36,77,53,24,29.95,29.87,29.8,NA,NA,NA,16,6,NA,0,NA,,302,4,17,2001,04-17,2,15,2001-04-17,Málaga,23.8888888888889,16.6666666666667,10,11.1111111111111,6.11111111111109,2.22222222222223
2001-4-18,71,58,46,46,42,37,82,56,31,29.89,29.86,29.8,6,6,6,13,8,NA,0,3,,304,4,18,2001,04-18,3,15,2001-04-18,Málaga,21.6666666666667,14.4444444444445,7.77777777777777,7.77777777777777,5.55555555555554,2.77777777777777
2001-4-19,64,62,59,54,52,50,82,74,64,29.86,29.8,29.74,6,6,6,13,8,NA,0,5,,117,4,19,2001,04-19,4,15,2001-04-19,Málaga,17.7777777777778,16.6666666666667,15,12.2222222222222,11.1111111111111,10
2001-4-20,73,62,50,54,48,43,94,64,38,29.86,29.77,29.74,6,6,4,18,4,28,0,3,Rain,273,4,20,2001,04-20,5,15,2001-04-20,Málaga,22.7777777777778,16.6666666666667,10,12.2222222222222,8.88888888888891,6.11111111111109
2001-4-21,73,60,46,46,41,36,82,50,25,30.01,29.94,29.86,6,6,6,17,7,28,0,2,,296,4,21,2001,04-21,6,15,2001-04-21,Málaga,22.7777777777778,15.5555555555555,7.77777777777777,7.77777777777777,5,2.22222222222223
2001-4-22,77,62,48,48,36,32,62,38,19,30.01,29.92,29.83,NA,NA,NA,15,7,NA,0,NA,,303,4,22,2001,04-22,7,16,2001-04-22,Málaga,25,16.6666666666667,8.88888888888891,8.88888888888891,2.22222222222223,0
2001-4-23,82,71,60,50,47,41,63,45,28,29.92,29.89,29.86,6,6,6,18,12,25,0,1,,302,4,23,2001,04-23,1,16,2001-04-23,Málaga,27.7777777777778,21.6666666666667,15.5555555555555,10,8.33333333333331,5
2001-4-24,78,70,62,54,50,46,64,51,32,30.01,29.94,29.89,6,6,6,17,11,NA,0,5,,289,4,24,2001,04-24,2,16,2001-04-24,Málaga,25.5555555555555,21.1111111111111,16.6666666666667,12.2222222222222,10,7.77777777777777
2001-4-25,77,67,57,52,43,25,77,46,17,30.09,30.06,30.04,6,6,6,22,17,NA,0,6,,291,4,25,2001,04-25,3,16,2001-04-25,Málaga,25,19.4444444444445,13.8888888888889,11.1111111111111,6.11111111111109,-3.88888888888891
2001-4-26,68,60,53,55,46,27,77,60,21,30.12,30.1,30.06,6,6,6,13,7,NA,0,6,,110,4,26,2001,04-26,4,16,2001-04-26,Málaga,20,15.5555555555555,11.6666666666667,12.7777777777778,7.77777777777777,-2.77777777777777
2001-4-27,77,64,50,50,43,34,88,52,24,30.15,30.05,29.98,6,6,6,18,7,23,0,3,,301,4,27,2001,04-27,5,16,2001-04-27,Málaga,25,17.7777777777778,10,10,6.11111111111109,1.11111111111109
2001-4-28,66,60,53,55,50,37,82,66,35,30.15,30.08,30.04,6,6,6,14,8,NA,0,1,,131,4,28,2001,04-28,6,16,2001-04-28,Málaga,18.8888888888889,15.5555555555555,11.6666666666667,12.7777777777778,10,2.77777777777777
2001-4-29,68,59,50,55,51,46,94,74,56,30.04,29.88,29.74,6,6,6,15,5,NA,0,2,,263,4,29,2001,04-29,7,17,2001-04-29,Málaga,20,15,10,12.7777777777778,10.5555555555555,7.77777777777777
2001-4-30,68,59,50,52,31,16,72,38,14,29.92,29.85,29.77,6,6,6,23,14,36,0,2,,291,4,30,2001,04-30,1,17,2001-04-30,Málaga,20,15,10,11.1111111111111,-0.555555555555543,-8.88888888888891
2001-5-1,64,55,46,41,36,32,66,48,32,29.95,29.91,29.86,6,6,6,21,9,17,0,3,,266,5,1,2001,05-01,2,17,2001-05-01,Málaga,17.7777777777778,12.7777777777778,7.77777777777777,5,2.22222222222223,0
2001-5-2,64,58,51,41,38,30,62,49,28,29.98,29.93,29.89,6,6,6,20,8,24,0,4,,245,5,2,2001,05-02,3,17,2001-05-02,Málaga,17.7777777777778,14.4444444444445,10.5555555555555,5,3.33333333333331,-1.11111111111109
2001-5-3,57,54,50,50,46,39,94,79,51,29.92,29.82,29.77,6,5,2,13,3,NA,0,6,Rain,187,5,3,2001,05-03,4,17,2001-05-03,Málaga,13.8888888888889,12.2222222222222,10,10,7.77777777777777,3.88888888888891
2001-5-4,69,58,46,46,41,36,87,56,28,29.95,29.85,29.8,6,6,6,18,9,25,0,2,,303,5,4,2001,05-04,5,17,2001-05-04,Málaga,20.5555555555555,14.4444444444445,7.77777777777777,7.77777777777777,5,2.22222222222223
2001-5-5,69,58,46,48,43,37,82,57,33,29.95,29.93,29.89,6,6,6,14,5,NA,0,2,,275,5,5,2001,05-05,6,17,2001-05-05,Málaga,20.5555555555555,14.4444444444445,7.77777777777777,8.88888888888891,6.11111111111109,2.77777777777777
2001-5-6,71,63,53,50,43,41,68,53,33,30.04,29.96,29.92,6,6,6,17,11,29,0,2,Rain-Thunderstorm,281,5,6,2001,05-06,7,18,2001-05-06,Málaga,21.6666666666667,17.2222222222222,11.6666666666667,10,6.11111111111109,5
2001-5-7,71,60,50,50,43,37,82,54,31,30.04,30.02,29.98,6,6,6,17,9,NA,0,1,,209,5,7,2001,05-07,1,18,2001-05-07,Málaga,21.6666666666667,15.5555555555555,10,10,6.11111111111109,2.77777777777777
2001-5-8,62,58,55,54,52,45,88,79,63,30.06,30.02,29.98,6,5,3,13,6,NA,0,4,,107,5,8,2001,05-08,2,18,2001-05-08,Málaga,16.6666666666667,14.4444444444445,12.7777777777778,12.2222222222222,11.1111111111111,7.22222222222223
2001-5-9,68,60,51,54,48,39,94,66,37,30.01,29.92,29.86,6,5,2,15,3,NA,0,4,,220,5,9,2001,05-09,3,18,2001-05-09,Málaga,20,15.5555555555555,10.5555555555555,12.2222222222222,8.88888888888891,3.88888888888891
2001-5-10,69,60,51,50,45,39,82,57,33,30.06,29.99,29.95,6,6,5,17,5,NA,0,4,Rain,299,5,10,2001,05-10,4,18,2001-05-10,Málaga,20.5555555555555,15.5555555555555,10.5555555555555,10,7.22222222222223,3.88888888888891
2001-5-11,73,63,53,55,44,28,88,54,20,30.06,30.04,30.04,6,6,6,20,10,NA,0,1,,229,5,11,2001,05-11,5,18,2001-05-11,Málaga,22.7777777777778,17.2222222222222,11.6666666666667,12.7777777777778,6.66666666666669,-2.22222222222223
2001-5-12,69,58,48,54,45,34,88,61,27,30.06,30.02,29.95,NA,NA,NA,12,5,NA,0,NA,,162,5,12,2001,05-12,6,18,2001-05-12,Málaga,20.5555555555555,14.4444444444445,8.88888888888891,12.2222222222222,7.22222222222223,1.11111111111109
2001-5-13,77,65,53,50,45,37,77,50,29,30.01,29.94,29.86,6,6,6,16,8,NA,0,3,,263,5,13,2001,05-13,7,19,2001-05-13,Málaga,25,18.3333333333333,11.6666666666667,10,7.22222222222223,2.77777777777777
2001-5-14,73,62,51,50,44,37,67,47,36,29.95,29.92,29.86,6,6,6,15,8,23,0,4,,249,5,14,2001,05-14,1,19,2001-05-14,Málaga,22.7777777777778,16.6666666666667,10.5555555555555,10,6.66666666666669,2.77777777777777
2001-5-15,77,68,60,55,51,45,68,52,41,29.95,29.93,29.89,6,6,6,15,4,NA,0,4,,203,5,15,2001,05-15,2,19,2001-05-15,Málaga,25,20,15.5555555555555,12.7777777777778,10.5555555555555,7.22222222222223
2001-5-16,75,68,62,55,53,46,77,59,36,29.95,29.91,29.86,6,6,6,18,11,NA,0,6,,252,5,16,2001,05-16,3,19,2001-05-16,Málaga,23.8888888888889,20,16.6666666666667,12.7777777777778,11.6666666666667,7.77777777777777
2001-5-17,77,68,59,59,54,48,94,63,41,29.95,29.9,29.83,6,6,6,14,7,NA,0,3,,102,5,17,2001,05-17,4,19,2001-05-17,Málaga,25,20,15,15,12.2222222222222,8.88888888888891
2001-5-18,73,66,59,57,56,50,88,71,44,29.98,29.92,29.89,6,6,6,12,6,NA,0,5,Rain,154,5,18,2001,05-18,5,19,2001-05-18,Málaga,22.7777777777778,18.8888888888889,15,13.8888888888889,13.3333333333333,10
2001-5-19,66,60,55,59,56,50,94,84,68,30.06,30.02,29.98,6,4,4,12,4,17,0,6,Rain,166,5,19,2001,05-19,6,19,2001-05-19,Málaga,18.8888888888889,15.5555555555555,12.7777777777778,15,13.3333333333333,10
2001-5-20,66,60,55,57,54,52,94,79,60,30.06,30.03,30.01,6,6,5,13,6,NA,0,5,,228,5,20,2001,05-20,7,20,2001-05-20,Málaga,18.8888888888889,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2001-5-21,69,63,57,55,52,45,94,67,43,30.04,29.99,29.95,6,6,6,13,5,NA,0,3,,188,5,21,2001,05-21,1,20,2001-05-21,Málaga,20.5555555555555,17.2222222222222,13.8888888888889,12.7777777777778,11.1111111111111,7.22222222222223
2001-5-22,77,67,57,61,55,52,88,69,44,30.24,29.98,29.95,6,6,4,14,6,NA,0,4,Thunderstorm,294,5,22,2001,05-22,2,20,2001-05-22,Málaga,25,19.4444444444445,13.8888888888889,16.1111111111111,12.7777777777778,11.1111111111111
2001-5-23,71,66,60,57,52,45,77,60,46,30.09,30.05,29.98,6,6,6,17,11,21,0,2,,201,5,23,2001,05-23,3,20,2001-05-23,Málaga,21.6666666666667,18.8888888888889,15.5555555555555,13.8888888888889,11.1111111111111,7.22222222222223
2001-5-24,71,64,57,61,58,54,94,78,56,30.15,30.13,30.09,6,5,2,12,4,NA,0,1,,150,5,24,2001,05-24,4,20,2001-05-24,Málaga,21.6666666666667,17.7777777777778,13.8888888888889,16.1111111111111,14.4444444444445,12.2222222222222
2001-5-25,73,64,55,59,53,46,94,65,38,30.15,30.08,30.04,6,5,2,13,5,NA,0,1,,183,5,25,2001,05-25,5,20,2001-05-25,Málaga,22.7777777777778,17.7777777777778,12.7777777777778,15,11.6666666666667,7.77777777777777
2001-5-26,78,68,59,57,54,48,82,61,36,30.09,30.04,30.01,NA,NA,NA,12,5,NA,0,NA,,166,5,26,2001,05-26,6,20,2001-05-26,Málaga,25.5555555555555,20,15,13.8888888888889,12.2222222222222,8.88888888888891
2001-5-27,77,68,60,55,53,46,72,56,34,30.21,30.17,30.09,NA,NA,NA,14,6,NA,0,NA,,156,5,27,2001,05-27,7,21,2001-05-27,Málaga,25,20,15.5555555555555,12.7777777777778,11.6666666666667,7.77777777777777
2001-5-28,77,68,60,55,50,43,77,52,31,30.24,30.21,30.15,NA,NA,NA,12,5,NA,0,NA,,200,5,28,2001,05-28,1,21,2001-05-28,Málaga,25,20,15.5555555555555,12.7777777777778,10,6.11111111111109
2001-5-29,77,66,55,54,48,43,77,49,29,30.21,30.15,30.09,NA,NA,NA,8,4,NA,0,NA,,183,5,29,2001,05-29,2,21,2001-05-29,Málaga,25,18.8888888888889,12.7777777777778,12.2222222222222,8.88888888888891,6.11111111111109
2001-5-30,77,67,57,57,48,41,67,49,28,30.12,30.05,29.98,NA,NA,NA,10,5,NA,0,NA,,217,5,30,2001,05-30,3,21,2001-05-30,Málaga,25,19.4444444444445,13.8888888888889,13.8888888888889,8.88888888888891,5
2001-5-31,75,66,57,61,51,45,73,55,38,30.01,29.99,29.95,NA,NA,NA,13,7,NA,0,NA,,166,5,31,2001,05-31,4,21,2001-05-31,Málaga,23.8888888888889,18.8888888888889,13.8888888888889,16.1111111111111,10.5555555555555,7.22222222222223
2001-6-1,75,66,57,63,56,48,88,67,47,30.06,30.02,29.98,NA,NA,NA,12,7,NA,0,NA,,155,6,1,2001,06-01,5,21,2001-06-01,Málaga,23.8888888888889,18.8888888888889,13.8888888888889,17.2222222222222,13.3333333333333,8.88888888888891
2001-6-2,73,66,60,63,59,54,94,74,53,30.06,30.04,29.98,6,4,3,13,4,NA,0,0,,160,6,2,2001,06-02,6,21,2001-06-02,Málaga,22.7777777777778,18.8888888888889,15.5555555555555,17.2222222222222,15,12.2222222222222
2001-6-3,96,79,62,61,52,41,83,43,15,30.04,30,29.95,6,5,4,15,7,NA,0,1,,257,6,3,2001,06-03,7,22,2001-06-03,Málaga,35.5555555555555,26.1111111111111,16.6666666666667,16.1111111111111,11.1111111111111,5
2001-6-4,80,72,64,66,54,32,78,56,17,30.21,30.12,30.04,5,3,2,18,11,NA,0,1,,167,6,4,2001,06-04,1,22,2001-06-04,Málaga,26.6666666666667,22.2222222222222,17.7777777777778,18.8888888888889,12.2222222222222,0
2001-6-5,84,66,60,63,61,57,88,77,45,30.18,30.12,30.04,5,4,2,13,5,NA,0,1,,156,6,5,2001,06-05,2,22,2001-06-05,Málaga,28.8888888888889,18.8888888888889,15.5555555555555,17.2222222222222,16.1111111111111,13.8888888888889
2001-6-6,73,66,60,64,61,34,94,80,32,30.06,30.03,30.01,5,3,0,15,5,NA,0,2,Fog,133,6,6,2001,06-06,3,22,2001-06-06,Málaga,22.7777777777778,18.8888888888889,15.5555555555555,17.7777777777778,16.1111111111111,1.11111111111109
2001-6-7,73,70,68,64,62,59,88,78,61,30.09,30.04,29.98,6,4,2,10,5,NA,0,4,,146,6,7,2001,06-07,4,22,2001-06-07,Málaga,22.7777777777778,21.1111111111111,20,17.7777777777778,16.6666666666667,15
2001-6-8,73,66,60,64,61,57,94,78,65,30.01,29.92,29.83,5,4,2,15,5,18,0,0,,141,6,8,2001,06-08,5,22,2001-06-08,Málaga,22.7777777777778,18.8888888888889,15.5555555555555,17.7777777777778,16.1111111111111,13.8888888888889
2001-6-9,89,71,53,63,49,37,94,45,16,29.92,29.86,29.8,5,4,4,20,10,NA,0,0,,320,6,9,2001,06-09,6,22,2001-06-09,Málaga,31.6666666666667,21.6666666666667,11.6666666666667,17.2222222222222,9.44444444444446,2.77777777777777
2001-6-10,84,75,66,57,50,41,60,44,23,29.95,29.9,29.86,6,6,6,18,9,NA,0,2,,272,6,10,2001,06-10,7,23,2001-06-10,Málaga,28.8888888888889,23.8888888888889,18.8888888888889,13.8888888888889,10,5
2001-6-11,75,72,68,59,55,48,68,57,46,30.12,30.04,29.95,6,6,6,15,9,NA,0,3,,155,6,11,2001,06-11,1,23,2001-06-11,Málaga,23.8888888888889,22.2222222222222,20,15,12.7777777777778,8.88888888888891
2001-6-12,73,68,64,59,56,48,78,64,41,30.12,30.09,30.06,6,6,6,13,6,NA,0,3,,159,6,12,2001,06-12,2,23,2001-06-12,Málaga,22.7777777777778,20,17.7777777777778,15,13.3333333333333,8.88888888888891
2001-6-13,75,66,57,59,53,45,83,63,36,30.09,30.03,29.98,6,6,6,15,5,NA,0,1,,162,6,13,2001,06-13,3,23,2001-06-13,Málaga,23.8888888888889,18.8888888888889,13.8888888888889,15,11.6666666666667,7.22222222222223
2001-6-14,78,68,59,59,54,48,83,61,34,30.01,29.98,29.92,6,6,6,15,5,NA,0,1,,156,6,14,2001,06-14,4,23,2001-06-14,Málaga,25.5555555555555,20,15,15,12.2222222222222,8.88888888888891
2001-6-15,93,76,60,57,47,28,77,43,11,29.95,29.91,29.86,6,6,6,21,5,NA,0,1,,286,6,15,2001,06-15,5,23,2001-06-15,Málaga,33.8888888888889,24.4444444444445,15.5555555555555,13.8888888888889,8.33333333333331,-2.22222222222223
2001-6-16,84,75,66,46,40,34,49,30,16,30.04,30.01,29.95,NA,NA,NA,30,17,43,0,NA,,305,6,16,2001,06-16,6,23,2001-06-16,Málaga,28.8888888888889,23.8888888888889,18.8888888888889,7.77777777777777,4.44444444444446,1.11111111111109
2001-6-17,84,76,68,59,43,32,73,35,16,30.09,30.03,30.01,NA,NA,NA,18,13,NA,0,NA,,220,6,17,2001,06-17,7,24,2001-06-17,Málaga,28.8888888888889,24.4444444444445,20,15,6.11111111111109,0
2001-6-18,75,67,59,61,57,54,83,66,50,30.12,30.09,30.06,NA,NA,NA,12,5,NA,0,NA,,158,6,18,2001,06-18,1,24,2001-06-18,Málaga,23.8888888888889,19.4444444444445,15,16.1111111111111,13.8888888888889,12.2222222222222
2001-6-19,73,70,66,57,55,50,73,60,44,30.09,30.05,30.01,6,6,6,16,7,NA,0,1,,160,6,19,2001,06-19,2,24,2001-06-19,Málaga,22.7777777777778,21.1111111111111,18.8888888888889,13.8888888888889,12.7777777777778,10
2001-6-20,77,68,60,54,48,43,72,49,31,30.06,30.04,30.01,6,6,6,10,5,NA,0,1,,214,6,20,2001,06-20,3,24,2001-06-20,Málaga,25,20,15.5555555555555,12.2222222222222,8.88888888888891,6.11111111111109
2001-6-21,80,68,57,61,52,41,83,57,26,30.06,30.01,29.95,NA,NA,NA,14,6,NA,0,NA,,169,6,21,2001,06-21,4,24,2001-06-21,Málaga,26.6666666666667,20,13.8888888888889,16.1111111111111,11.1111111111111,5
2001-6-22,80,68,57,61,47,34,83,45,20,29.98,29.95,29.89,NA,NA,NA,12,5,NA,0,NA,,169,6,22,2001,06-22,5,24,2001-06-22,Málaga,26.6666666666667,20,13.8888888888889,16.1111111111111,8.33333333333331,1.11111111111109
2001-6-23,86,73,60,52,42,37,55,33,19,29.92,29.9,29.89,NA,NA,NA,12,6,NA,0,NA,,171,6,23,2001,06-23,6,24,2001-06-23,Málaga,30,22.7777777777778,15.5555555555555,11.1111111111111,5.55555555555554,2.77777777777777
2001-6-24,87,76,66,57,45,41,53,32,19,30.04,29.95,29.89,NA,NA,NA,12,8,NA,0,NA,,200,6,24,2001,06-24,7,25,2001-06-24,Málaga,30.5555555555555,24.4444444444445,18.8888888888889,13.8888888888889,7.22222222222223,5
2001-6-25,86,75,64,63,57,50,73,54,29,30.06,30.04,30.01,6,6,6,12,5,NA,0,0,,151,6,25,2001,06-25,1,25,2001-06-25,Málaga,30,23.8888888888889,17.7777777777778,17.2222222222222,13.8888888888889,10
2001-6-26,96,86,77,54,42,34,37,23,13,30.06,30.01,29.92,NA,NA,NA,20,14,NA,0,NA,,288,6,26,2001,06-26,2,25,2001-06-26,Málaga,35.5555555555555,30,25,12.2222222222222,5.55555555555554,1.11111111111109
2001-6-27,84,76,68,52,46,30,52,34,17,30.06,30.04,30.01,6,6,6,22,15,32,0,1,,301,6,27,2001,06-27,3,25,2001-06-27,Málaga,28.8888888888889,24.4444444444445,20,11.1111111111111,7.77777777777777,-1.11111111111109
2001-6-28,80,74,69,63,53,48,78,48,32,30.12,30.07,30.04,NA,NA,NA,21,14,NA,0,NA,,211,6,28,2001,06-28,4,25,2001-06-28,Málaga,26.6666666666667,23.3333333333333,20.5555555555555,17.2222222222222,11.6666666666667,8.88888888888891
2001-6-29,77,70,62,64,59,55,88,65,47,30.15,30.11,30.09,6,5,4,13,4,NA,0,0,,151,6,29,2001,06-29,5,25,2001-06-29,Málaga,25,21.1111111111111,16.6666666666667,17.7777777777778,15,12.7777777777778
2001-6-30,82,71,60,57,51,43,77,48,26,30.18,30.14,30.12,NA,NA,NA,10,5,20,0,NA,,171,6,30,2001,06-30,6,25,2001-06-30,Málaga,27.7777777777778,21.6666666666667,15.5555555555555,13.8888888888889,10.5555555555555,6.11111111111109
2001-7-1,78,69,60,61,53,46,69,52,36,30.21,30.16,30.12,NA,NA,NA,12,5,NA,0,NA,,202,7,1,2001,07-01,7,26,2001-07-01,Málaga,25.5555555555555,20.5555555555555,15.5555555555555,16.1111111111111,11.6666666666667,7.77777777777777
2001-7-2,82,70,59,61,55,52,82,56,37,30.21,30.13,30.06,NA,NA,NA,13,6,NA,0,NA,,195,7,2,2001,07-02,1,26,2001-07-02,Málaga,27.7777777777778,21.1111111111111,15,16.1111111111111,12.7777777777778,11.1111111111111
2001-7-3,78,71,64,63,57,52,73,59,41,30.09,29.99,29.89,6,6,5,13,5,NA,0,2,,34,7,3,2001,07-03,2,26,2001-07-03,Málaga,25.5555555555555,21.6666666666667,17.7777777777778,17.2222222222222,13.8888888888889,11.1111111111111
2001-7-4,93,80,68,64,59,48,88,59,24,29.89,29.78,29.65,5,4,4,18,5,NA,0,0,,147,7,4,2001,07-04,3,26,2001-07-04,Málaga,33.8888888888889,26.6666666666667,20,17.7777777777778,15,8.88888888888891
2001-7-5,86,76,66,48,41,32,46,31,14,29.86,29.79,29.77,6,6,6,17,13,24,0,1,,308,7,5,2001,07-05,4,26,2001-07-05,Málaga,30,24.4444444444445,18.8888888888889,8.88888888888891,5,0
2001-7-6,82,74,66,52,48,45,56,42,28,30.01,29.93,29.86,6,6,6,18,11,NA,0,1,,300,7,6,2001,07-06,5,26,2001-07-06,Málaga,27.7777777777778,23.3333333333333,18.8888888888889,11.1111111111111,8.88888888888891,7.22222222222223
2001-7-7,78,72,66,59,54,48,78,55,34,30.06,30.03,30.01,6,6,6,17,12,18,0,1,,220,7,7,2001,07-07,6,26,2001-07-07,Málaga,25.5555555555555,22.2222222222222,18.8888888888889,15,12.2222222222222,8.88888888888891
